Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IGHV4-34		ENSG00000211956	Immunoglobulin heavy variable 4-34	P06331	14	106373663-106374145	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 283.3;urinary bladder: 278.5	Cell type enriched	Detected in some	177	Plasma cells: 12683.5	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Immune cell enhanced	Detected in single		neutrophil: 1.1	Low lineage specificity	Detected in single			Cancer enriched	Detected in some	53	lymphoma: 256.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4300000000	Cluster 8: Neutrophils - Inflammatory response	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (5.34e-3)	unprognostic (1.32e-1)	unprognostic (2.25e-2)	unprognostic (5.34e-3)	unprognostic (6.12e-2)	prognostic favorable (2.77e-4)	unprognostic (8.06e-2)	unprognostic (3.89e-1)	unprognostic (1.23e-1)	unprognostic (4.27e-2)	unprognostic (2.68e-1)	unprognostic (1.75e-1)	prognostic unfavorable (2.55e-6)	unprognostic (2.61e-1)	unprognostic (1.01e-1)	unprognostic (1.75e-1)	unprognostic (7.51e-2)	Plasma cells
IGHV3-35		ENSG00000211957	Immunoglobulin heavy variable 3-35 (non-functional)	A0A0C4DH35	14	106389392-106389858	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	intestine: 14.1;lymphoid tissue: 12.8;salivary gland: 7.6;stomach 1: 16.7;urinary bladder: 20.5	Cell type enriched	Detected in single	31	Plasma cells: 3.2	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enriched	Detected in single	16	memory B-cell: 3.7	Lineage enriched	Detected in single	35	B-cells: 3.7	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				19000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.39e-3)	unprognostic (9.98e-2)	unprognostic (1.16e-2)	unprognostic (1.60e-2)		prognostic favorable (2.53e-4)		unprognostic (1.06e-1)	unprognostic (4.74e-1)	unprognostic (3.44e-1)	unprognostic (2.37e-1)	unprognostic (3.21e-1)	unprognostic (4.29e-6)	unprognostic (4.60e-2)	unprognostic (1.60e-1)	unprognostic (1.33e-1)	unprognostic (8.59e-2)	Plasma cells
IGHV3-38		ENSG00000211958	Immunoglobulin heavy variable 3-38 (non-functional)	A0A0C4DH36	14	106410493-106411021	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		intestine: 9.9;lymphoid tissue: 10.4;stomach 1: 5.9;urinary bladder: 7.2	Cell type enriched	Detected in single	98	Plasma cells: 9.9	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	25	memory B-cell: 3.4;naive B-cell: 1.5	Lineage enriched	Detected in single	34	B-cells: 3.4	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				2900000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 24: Prostate cancer - Lipid metabolism	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.03e-5)	unprognostic (5.11e-2)	unprognostic (3.29e-3)	unprognostic (1.02e-1)		unprognostic (1.31e-3)		unprognostic (8.40e-2)	unprognostic (3.54e-2)		unprognostic (2.05e-1)	unprognostic (1.98e-1)	unprognostic (1.75e-8)	unprognostic (6.25e-2)	unprognostic (1.92e-1)	unprognostic (2.99e-1)	unprognostic (2.52e-1)	Plasma cells
IGHV4-39		ENSG00000211959	Immunoglobulin heavy variable 4-39	P01824	14	106421711-106422218	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 251.6;lymphoid tissue: 474.9;salivary gland: 247.1;urinary bladder: 541.3	Cell type enriched	Detected in some	411	Plasma cells: 32662.5	Low cancer specificity	Detected in all			Low region specificity	Detected in single			Immune cell enhanced	Detected in some		memory B-cell: 1.6;naive B-cell: 1.7	Low lineage specificity	Detected in many			Cancer enriched	Detected in some	10	Myeloma: 52.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				5000000000	Cluster 43: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.18e-3)	unprognostic (2.99e-3)	unprognostic (5.95e-3)	unprognostic (1.46e-2)	unprognostic (5.65e-2)	unprognostic (2.38e-3)	unprognostic (4.48e-2)	unprognostic (2.63e-1)	unprognostic (1.77e-1)	unprognostic (2.23e-2)	unprognostic (2.35e-1)	unprognostic (2.15e-1)	prognostic unfavorable (2.60e-6)	unprognostic (2.04e-2)	unprognostic (2.77e-1)	unprognostic (7.68e-2)	unprognostic (8.33e-2)	Plasma cells
IGHV1-45		ENSG00000211961	Immunoglobulin heavy variable 1-45	A0A0A0MS14	14	106506996-106507491	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in some		breast: 18.9;lymphoid tissue: 30.3;stomach 1: 17.5	Cell type enriched	Detected in single	14	Plasma cells: 4.0	Cancer enriched	Detected in many	7	lung cancer: 15.4	Not detected	Not detected			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in single			Cancer enhanced	Detected in single		Gallbladder cancer: 1.0	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				380000000	Cluster 32: T-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (5.57e-4)	unprognostic (5.07e-3)	unprognostic (2.12e-3)	unprognostic (1.46e-1)		unprognostic (7.64e-3)	unprognostic (2.90e-1)	unprognostic (3.50e-2)	unprognostic (3.16e-1)	unprognostic (1.48e-1)	unprognostic (1.05e-1)	unprognostic (4.05e-1)	unprognostic (1.28e-3)	unprognostic (2.94e-2)	unprognostic (2.87e-1)	unprognostic (2.32e-1)	unprognostic (3.16e-1)	Plasma cells
IGHV1-46		ENSG00000211962	Immunoglobulin heavy variable 1-46	P01743	14	106511117-106511856	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 67.9;lymphoid tissue: 125.7;salivary gland: 67.4	Cell type enriched	Detected in some	31	Plasma cells: 8505.6	Low cancer specificity	Detected in all			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	19	Myeloma: 18.3	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				2900000000	Cluster 24: B-cells - Unknown function	Cluster 64: Macrophages - Immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (6.28e-4)	unprognostic (2.49e-2)	prognostic favorable (7.34e-4)	unprognostic (1.10e-2)	unprognostic (3.53e-2)	unprognostic (1.80e-3)	unprognostic (1.87e-1)	unprognostic (6.76e-2)	unprognostic (8.11e-2)	unprognostic (2.57e-2)	unprognostic (1.25e-1)	unprognostic (3.27e-1)	prognostic unfavorable (1.56e-6)	unprognostic (6.19e-2)	unprognostic (2.52e-1)	unprognostic (2.27e-1)	unprognostic (5.13e-1)	Plasma cells
IGHV3-48		ENSG00000211964	Immunoglobulin heavy variable 3-48	P01763	14	106537810-106538344	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 516.4;lymphoid tissue: 858.8;stomach 1: 404.9	Cell type enriched	Detected in some	81	Plasma cells: 4032.8	Low cancer specificity	Detected in many			Region enhanced	Detected in single		cerebral cortex: 1.3	Group enriched	Detected in some	527	memory B-cell: 187.1;naive B-cell: 97.5	Lineage enriched	Detected in single	693	B-cells: 187.1	Group enriched	Detected in some	140	lymphoma: 22.9;Myeloma: 23.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				49000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (9.19e-3)	unprognostic (1.87e-2)	unprognostic (5.12e-2)	unprognostic (9.07e-3)	unprognostic (1.77e-1)	prognostic favorable (1.56e-5)	unprognostic (1.23e-1)	unprognostic (9.59e-2)	unprognostic (2.65e-1)	unprognostic (4.02e-2)	unprognostic (2.64e-1)	unprognostic (2.44e-1)	prognostic unfavorable (4.88e-8)	unprognostic (1.89e-1)	unprognostic (1.25e-1)	unprognostic (1.35e-1)	unprognostic (2.15e-1)	Plasma cells
IGHV3-49		ENSG00000211965	Immunoglobulin heavy variable 3-49	A0A0A0MS15	14	106556936-106557477	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 210.7;lymphoid tissue: 373.5;stomach 1: 182.3	Cell type enriched	Detected in some	88	Plasma cells: 877.3	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	187	memory B-cell: 59.4;naive B-cell: 42.2	Lineage enriched	Detected in single	219	B-cells: 59.4	Not detected	Not detected			Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Testis - Late spermatids, Thyroid - Plasma cells														Immunoglobulin genes				1600000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 56: Neurons - Neuronal signaling	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (7.16e-4)	unprognostic (7.91e-3)	unprognostic (2.50e-2)	unprognostic (1.66e-2)	unprognostic (2.12e-1)	prognostic favorable (2.34e-6)	unprognostic (4.47e-2)	unprognostic (4.30e-2)	unprognostic (7.00e-3)	unprognostic (9.17e-2)	unprognostic (2.18e-1)	unprognostic (4.20e-2)	prognostic unfavorable (1.43e-6)	unprognostic (7.42e-2)	unprognostic (2.79e-1)	unprognostic (8.96e-2)	unprognostic (3.00e-1)	Plasma cells
IGHV5-51		ENSG00000211966	Immunoglobulin heavy variable 5-51	A0A0C4DH38	14	106578744-106579236	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 245.7;lymphoid tissue: 547.1;salivary gland: 224.5;urinary bladder: 353.3	Cell type enriched	Detected in some	128	Plasma cells: 8258.2	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	343	lymphoma: 47.3	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA006014	Approved				Immunoglobulin genes				2700000000	Cluster 41: Basophils - Cellular respiration	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response			HPA006014: 	unprognostic (2.03e-3)	unprognostic (1.00e-1)	unprognostic (3.21e-2)	unprognostic (7.65e-3)	unprognostic (1.80e-2)	prognostic favorable (5.47e-4)	unprognostic (2.40e-2)	unprognostic (1.15e-1)	unprognostic (3.92e-2)	unprognostic (6.47e-2)	unprognostic (2.49e-1)	unprognostic (1.64e-1)	prognostic unfavorable (3.31e-7)	unprognostic (1.11e-1)	unprognostic (1.05e-1)	unprognostic (3.70e-1)	unprognostic (1.17e-1)	Plasma cells
IGHV3-53		ENSG00000211967	Immunoglobulin heavy variable 3-53	P01767	14	106592676-106593347	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 81.5;lymphoid tissue: 129.5;stomach 1: 43.3	Cell type enriched	Detected in some	75	Plasma cells: 666.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	99	memory B-cell: 54.7;naive B-cell: 52.7	Lineage enriched	Detected in single	101	B-cells: 54.7	Group enriched	Detected in some	99	Leukemia: 8.5;lymphoma: 24.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4300000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.41e-3)	unprognostic (1.12e-1)	unprognostic (2.46e-3)	prognostic favorable (5.66e-4)		prognostic favorable (3.95e-4)	unprognostic (3.91e-2)	unprognostic (1.12e-1)	unprognostic (2.51e-1)	unprognostic (6.82e-2)	unprognostic (1.19e-1)	unprognostic (3.36e-2)	prognostic unfavorable (2.04e-5)	unprognostic (1.79e-1)	unprognostic (8.26e-2)	unprognostic (2.64e-1)	unprognostic (3.72e-1)	Plasma cells
IGHV1-58		ENSG00000211968	Immunoglobulin heavy variable 1-58	A0A0C4DH39	14	106622357-106622855	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in many	4	urinary bladder: 204.7	Cell type enriched	Detected in some	26	Plasma cells: 59.3	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	49	memory B-cell: 8.7;naive B-cell: 12.7	Lineage enriched	Detected in single	58	B-cells: 12.7	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				120000000	Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (9.63e-3)	unprognostic (6.78e-2)	unprognostic (5.64e-2)	unprognostic (4.04e-2)		prognostic favorable (7.25e-4)	unprognostic (4.56e-2)	unprognostic (1.21e-1)	unprognostic (4.62e-1)	unprognostic (1.46e-2)	unprognostic (4.89e-2)	unprognostic (2.58e-1)	prognostic unfavorable (8.28e-5)	unprognostic (3.24e-2)	unprognostic (5.28e-2)	unprognostic (6.79e-2)	unprognostic (1.36e-1)	Plasma cells
IGHV4-61		ENSG00000211970	Immunoglobulin heavy variable 4-61	A0A0C4DH41	14	106639119-106639657	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enhanced	Detected in many		intestine: 206.7;lymphoid tissue: 385.2;stomach 1: 143.1	Cell type enriched	Detected in some	38	Plasma cells: 1873.8	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	43	memory B-cell: 39.0;naive B-cell: 25.5	Lineage enriched	Detected in single	52	B-cells: 39.0	Cancer enriched	Detected in single	45	lymphoma: 20.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4400000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (2.11e-3)	unprognostic (6.59e-2)	unprognostic (4.92e-2)	unprognostic (1.12e-2)		prognostic favorable (3.71e-6)	unprognostic (6.96e-2)	unprognostic (5.98e-2)	unprognostic (1.26e-1)	unprognostic (1.72e-2)	unprognostic (9.95e-2)	unprognostic (9.02e-2)	prognostic unfavorable (4.13e-6)	unprognostic (3.55e-2)	unprognostic (3.10e-1)	unprognostic (4.24e-1)	unprognostic (2.32e-2)	Plasma cells
IGHV3-66		ENSG00000211972	Immunoglobulin heavy variable 3-66	A0A0C4DH42	14	106675017-106675544	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		gallbladder: 47.3;intestine: 59.5;urinary bladder: 103.9	Cell type enriched	Detected in some	198	Plasma cells: 1621.4	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enriched	Detected in single	137	memory B-cell: 39.7	Lineage enriched	Detected in single	137	B-cells: 39.7	Cancer enriched	Detected in some	4	lymphoma: 31.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				7200000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (2.43e-6)	unprognostic (2.48e-2)	unprognostic (5.05e-3)	unprognostic (1.31e-3)		unprognostic (2.20e-3)	unprognostic (8.65e-2)	unprognostic (1.59e-1)	unprognostic (4.83e-2)	unprognostic (1.87e-2)	unprognostic (6.95e-2)	unprognostic (2.85e-1)	prognostic unfavorable (2.89e-6)	unprognostic (3.87e-1)	unprognostic (1.21e-1)	unprognostic (2.84e-1)	unprognostic (1.19e-1)	Plasma cells
IGHV1-69	IGHV1-E	ENSG00000211973	Immunoglobulin heavy variable 1-69	P01742	14	106714684-106715181	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 139.1;lymphoid tissue: 170.2;urinary bladder: 162.6	Cell type enriched	Detected in some	153	Plasma cells: 228.8	Low cancer specificity	Detected in many			Group enriched	Detected in some	22	medulla oblongata: 2.5;pons: 3.0	Immune cell enhanced	Detected in some		memory B-cell: 1.5;plasmacytoid DC: 1.3	Low lineage specificity	Detected in many			Not detected	Not detected			Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				2700000000	Cluster 8: Neutrophils - Inflammatory response	Cluster 64: Macrophages - Immune response	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (3.51e-3)	unprognostic (7.03e-2)	prognostic favorable (9.56e-5)	prognostic favorable (8.32e-4)		unprognostic (1.06e-2)	unprognostic (1.69e-1)	unprognostic (1.82e-1)	unprognostic (3.64e-1)	unprognostic (1.64e-2)	unprognostic (1.70e-1)	unprognostic (3.91e-1)	prognostic unfavorable (2.77e-7)	unprognostic (1.28e-1)	unprognostic (2.95e-1)	unprognostic (8.20e-2)	unprognostic (6.82e-2)	Plasma cells
IGHV2-70D		ENSG00000211974	Immunoglobulin heavy variable 2-70D	A0A0C4DH43	14	106723574-106724093	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 36.8;lymphoid tissue: 90.8;stomach 1: 47.0	Cell type enriched	Detected in single	127	Plasma cells: 43.5	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	68	memory B-cell: 9.7;naive B-cell: 3.7	Lineage enriched	Detected in single	97	B-cells: 9.7	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				110000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (5.57e-2)	unprognostic (9.48e-3)	prognostic favorable (3.34e-4)	unprognostic (4.34e-2)		unprognostic (8.37e-3)		unprognostic (2.34e-2)	unprognostic (1.22e-1)	unprognostic (1.04e-1)	unprognostic (2.13e-2)	unprognostic (6.01e-2)	prognostic unfavorable (3.09e-4)	unprognostic (6.70e-2)	unprognostic (3.83e-1)	unprognostic (3.66e-2)	unprognostic (8.11e-2)	Plasma cells
IGHV3-73		ENSG00000211976	Immunoglobulin heavy variable 3-73	A0A0B4J1V6	14	106802694-106803233	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 141.8;lymphoid tissue: 83.0;urinary bladder: 81.7	Cell type enriched	Detected in some	76	Plasma cells: 353.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	86	memory B-cell: 69.9;naive B-cell: 42.9	Lineage enriched	Detected in single	107	B-cells: 69.9	Cancer enriched	Detected in single	225	Myeloma: 25.5	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				3200000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (7.89e-4)	unprognostic (3.61e-2)	unprognostic (1.55e-2)	unprognostic (8.79e-2)		prognostic favorable (7.25e-7)	unprognostic (4.23e-2)	unprognostic (4.32e-2)	unprognostic (5.40e-1)	unprognostic (1.57e-2)	unprognostic (2.27e-2)	unprognostic (5.37e-2)	prognostic unfavorable (1.01e-4)	unprognostic (4.45e-1)	unprognostic (2.52e-1)	unprognostic (5.25e-2)	unprognostic (4.37e-2)	Plasma cells
