Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
SERPINA10	PZI, ZPI	ENSG00000140093	Serpin family A member 10	Q9UK55	14	94280460-94293268	Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Heparin-binding, Protease inhibitor, Serine protease inhibitor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	104	liver: 346.9	Cell type enriched	Detected in some	11	Hepatocytes: 219.9	Cancer enriched	Detected in some	51	liver cancer: 40.6	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Breast - Breast glandular cells, Liver - Hepatocytes, Pancreas - Alpha cells, Stomach - Gastric enteroendocrine cells	Not detected	Not detected							HPA048739			Approved	Nucleoplasm,Cytosol	Secreted to blood			3960000000	4700000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 29: Hepatocytes - Metabolism	Nucleoplasm	Cytosol	HPA048739: AB_2797237	unprognostic (7.14e-2)	unprognostic (2.03e-1)	unprognostic (2.69e-2)	unprognostic (2.01e-1)	unprognostic (1.21e-1)	unprognostic (1.45e-1)	prognostic favorable (9.00e-4)	unprognostic (6.11e-2)		unprognostic (2.81e-4)	unprognostic (2.31e-4)	unprognostic (2.77e-2)	unprognostic (2.91e-3)	unprognostic (1.38e-1)	unprognostic (1.58e-1)	unprognostic (1.11e-1)	unprognostic (7.93e-3)	Hepatocytes
SLC25A47	C14orf68	ENSG00000140107	Solute carrier family 25 member 47	Q6Q0C1	14	100323339-100330421	Predicted membrane proteins, Transporters	Transport			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	355	liver: 534.7	Cell type enriched	Detected in some	53	Hepatocytes: 231.6	Cancer enriched	Detected in single	273	liver cancer: 56.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Low region specificity	Detected in all			Low region specificity	Detected in single														Cluster 62: Liver - Hemostasis	Cluster 41: Non-specific - Cilium assembly	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (2.54e-3)	unprognostic (2.57e-3)	unprognostic (5.12e-2)	unprognostic (2.27e-2)	unprognostic (6.07e-2)	unprognostic (1.30e-2)	unprognostic (4.25e-2)	unprognostic (1.14e-1)	unprognostic (2.89e-2)	unprognostic (2.50e-1)	unprognostic (1.96e-3)	unprognostic (4.46e-1)	unprognostic (1.44e-1)	unprognostic (4.50e-1)	unprognostic (5.64e-2)	unprognostic (1.02e-2)	unprognostic (1.94e-1)	Hepatocytes
CYP1A2	CP12, P3-450	ENSG00000140505	Cytochrome P450 family 1 subfamily A member 2	P05177	15	74748845-74756607	Cancer-related genes, Enzymes, Metabolic proteins, Predicted membrane proteins	Fatty acid metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism	Lyase, Monooxygenase, Oxidoreductase	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	313	liver: 513.4	Cell type enriched	Detected in some	56	Hepatocytes: 541.7	Group enriched	Detected in some	22	liver cancer: 25.3;urothelial cancer: 6.5	Low region specificity	Detected in some			Immune cell enhanced	Detected in some		neutrophil: 2.1	Low lineage specificity	Detected in single			Low cancer specificity	Detected in some			Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			CAB016531	Enhanced									Cluster 33: Neutrophils - Chromatin organization	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB016531: AB_629359				unprognostic (1.54e-4)			unprognostic (1.29e-1)	unprognostic (1.98e-1)	unprognostic (1.74e-1)	unprognostic (1.59e-2)		unprognostic (1.76e-1)	unprognostic (1.17e-2)	unprognostic (5.48e-2)	unprognostic (2.33e-2)	unprognostic (7.41e-2)	unprognostic (2.53e-1)	Hepatocytes
ASGR1	CLEC4H1	ENSG00000141505	Asialoglycoprotein receptor 1	P07306	17	7173431-7179564	Predicted intracellular proteins, Predicted secreted proteins	Endocytosis, Host-virus interaction	Receptor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	41	liver: 1092.3	Cell type enriched	Detected in many	4	Hepatocytes: 988.7	Cancer enriched	Detected in many	90	liver cancer: 131.6	Low region specificity	Detected in all			Group enriched	Detected in many	5	classical monocyte: 115.2;intermediate monocyte: 55.5;myeloid DC: 41.2	Group enriched	Detected in many	8	dendritic cells: 41.2;monocytes: 115.2	Cancer enriched	Detected in many	10	liver cancer: 83.3	Testis - Early spermatids, Testis - Late spermatids	Region enriched	Detected in all	9	cerebellum: 44.1	Not detected	Not detected			HPA011954, HPA012852	Enhanced		Supported	Vesicles,Cell Junctions	Secreted to blood				10000	Cluster 25: Monocytes - Inflammatory response	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles	Cell Junctions	HPA011954: AB_1845079, HPA012852: AB_1845080	unprognostic (3.56e-3)	unprognostic (3.57e-1)	unprognostic (8.76e-2)	unprognostic (4.05e-2)	unprognostic (1.88e-1)	unprognostic (1.22e-1)	unprognostic (1.86e-2)	unprognostic (5.37e-2)	unprognostic (2.15e-1)	unprognostic (2.39e-1)	unprognostic (8.55e-5)	unprognostic (1.55e-1)	unprognostic (8.33e-11)	unprognostic (1.45e-1)	unprognostic (2.00e-1)	unprognostic (1.73e-3)	unprognostic (4.46e-3)	Hepatocytes
F13B	FXIIIB	ENSG00000143278	Coagulation factor XIII B chain	P05160	1	197038741-197067260	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Blood coagulation, Hemostasis		Cancer-related genes, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	211	liver: 200.2	Cell type enriched	Detected in some	16	Hepatocytes: 59.8	Cancer enriched	Detected in single	816	liver cancer: 46.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA003827, HPA052139	Supported				Secreted to blood				4700000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA003827: AB_1078794, HPA052139: AB_2681744					unprognostic (1.46e-1)		prognostic favorable (6.78e-5)							unprognostic (1.21e-2)				Hepatocytes
AHSG	A2HS, FETUA, HSGA	ENSG00000145192	Alpha 2-HS glycoprotein	P02765	3	186613060-186621318	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins	Mineral balance		Cancer-related genes, Disease variant, Hypotrichosis, Intellectual disability	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	4302	liver: 5817.6	Cell type enriched	Detected in some	12	Hepatocytes: 1133.3	Cancer enriched	Detected in some	284	liver cancer: 1231.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	16	liver cancer: 532.8	Liver - Hepatocytes, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA001524, HPA001525, CAB026209	Enhanced		Enhanced	Golgi apparatus	Secreted to blood			864000000000	110000000000	Cluster 48: NK-cells - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Golgi apparatus		CAB026209: , HPA001524: AB_1078851, HPA001525: AB_1078849		unprognostic (6.40e-2)	unprognostic (1.31e-1)	unprognostic (2.03e-2)	unprognostic (3.20e-2)	unprognostic (1.07e-2)	unprognostic (1.16e-2)	unprognostic (7.47e-3)	unprognostic (3.05e-1)	unprognostic (5.27e-2)	unprognostic (8.64e-2)		unprognostic (3.99e-7)	unprognostic (5.21e-2)	unprognostic (5.21e-2)	unprognostic (1.04e-1)		Hepatocytes
IGFBP1	AFBP, hIGFBP-1, IBP1, IGF-BP25, PP12	ENSG00000146678	Insulin like growth factor binding protein 1	P08833	7	45888360-45893660	Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins		Growth factor binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	6	liver: 1198.4	Cell type enriched	Detected in some	8	Hepatocytes: 911.0	Cancer enriched	Detected in many	29	liver cancer: 385.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	6	Gastric cancer: 32.4;liver cancer: 84.6;ovarian cancer: 103.1;pancreatic cancer: 51.0	Breast - Breast glandular cells (progenitors), Kidney - Intercalated cells	Not detected	Not detected			Not detected	Not detected			CAB004445, HPA046972, HPA050640	Enhanced		Approved	Golgi apparatus	Secreted to blood			28100000	25000000		Cluster 85: Liver - Metabolism	Cluster 37: Ovarian cancer RMG-I - Cellular stress response	Cluster 13: Hepatocytes - Oxidoreductase activity	Golgi apparatus		CAB004445: AB_627782, HPA046972: AB_2679884, HPA050640: AB_2681197	unprognostic (8.66e-3)	unprognostic (1.45e-1)	unprognostic (9.41e-2)	unprognostic (7.80e-2)	unprognostic (7.04e-2)	unprognostic (2.93e-1)	unprognostic (1.01e-1)	prognostic unfavorable (1.03e-4)	unprognostic (1.89e-2)	unprognostic (2.09e-3)	unprognostic (8.95e-2)		prognostic unfavorable (6.90e-11)	prognostic unfavorable (6.64e-4)	unprognostic (7.20e-2)	unprognostic (7.98e-2)	unprognostic (3.43e-1)	Hepatocytes
RIPPLY1		ENSG00000147223	Ripply transcriptional repressor 1	Q0D2K3	X	106900063-106903341	Predicted intracellular proteins	Transcription, Transcription regulation	Developmental protein, Repressor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	5	kidney: 3.4;liver: 5.8	Cell type enriched	Detected in some	4	Hepatocytes: 5.2	Cancer enhanced	Detected in some		liver cancer: 2.2;renal cancer: 3.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Uterine cancer: 1.0		Not detected	Not detected			Not detected	Not detected			HPA052284	Uncertain				Intracellular and membrane						Cluster 81: Kidney & Liver - Metabolism	Cluster 39: Non-specific - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA052284: AB_2681785	unprognostic (1.48e-1)	unprognostic (4.35e-2)	unprognostic (1.67e-1)	unprognostic (9.52e-3)	unprognostic (7.00e-3)	unprognostic (1.13e-2)	unprognostic (1.66e-3)	unprognostic (1.50e-1)	unprognostic (2.42e-1)	unprognostic (5.37e-2)	unprognostic (2.53e-1)	unprognostic (1.36e-1)	unprognostic (2.49e-3)	unprognostic (1.97e-1)	unprognostic (1.97e-1)	unprognostic (1.97e-3)	unprognostic (1.31e-1)	Hepatocytes
SAA4	C-SAA, CSAA	ENSG00000148965	Serum amyloid A4, constitutive	P35542	11	18231355-18236802	Plasma proteins, Predicted secreted proteins	Acute phase			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	124	liver: 1943.5	Cell type enriched	Detected in some	17	Hepatocytes: 1693.4	Cancer enriched	Detected in many	141	liver cancer: 118.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		head and neck cancer: 8.2;liver cancer: 6.9	Adipose visceral - Adipocytes (Visceral), Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected							CAB026061, HPA060139	Supported				Secreted to blood			65000000000	33000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB026061: , HPA060139: AB_2684210	unprognostic (4.70e-4)	unprognostic (1.17e-1)	unprognostic (1.17e-1)	unprognostic (4.83e-1)	unprognostic (4.15e-2)	unprognostic (6.05e-2)	unprognostic (3.63e-3)	unprognostic (5.94e-2)		unprognostic (2.40e-2)	unprognostic (1.41e-1)	unprognostic (7.35e-2)	unprognostic (2.54e-8)	unprognostic (2.49e-1)			unprognostic (6.46e-2)	Hepatocytes
MAT1A	MAT, MATA1, SAMS, SAMS1	ENSG00000151224	Methionine adenosyltransferase 1A	Q00266	10	80271820-80289658	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	One-carbon metabolism	Transferase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	23	liver: 1346.5	Cell type enriched	Detected in some	31	Hepatocytes: 5245.2	Cancer enriched	Detected in many	54	liver cancer: 209.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		liver cancer: 9.4;skin cancer: 5.1	Liver - Hepatocytes, Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many			HPA048627	Supported								1900000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA048627: AB_2680465	unprognostic (6.92e-2)	unprognostic (2.63e-1)	unprognostic (2.88e-2)	unprognostic (9.43e-2)	unprognostic (3.79e-2)	unprognostic (2.49e-2)	unprognostic (2.03e-3)	unprognostic (1.46e-1)	unprognostic (1.09e-1)	unprognostic (2.58e-2)	unprognostic (1.76e-1)	unprognostic (8.66e-2)	unprognostic (1.11e-16)	unprognostic (8.59e-3)	unprognostic (9.90e-2)	unprognostic (3.58e-1)	unprognostic (5.98e-2)	Hepatocytes
THRSP	Lpgp, LPGP1, S14, SPOT14, THRP	ENSG00000151365	Thyroid hormone responsive	Q92748	11	78063861-78068351	Predicted intracellular proteins	Lipid biosynthesis, Lipid metabolism, Transcription, Transcription regulation			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		adipose tissue: 210.0;liver: 408.9	Cell type enriched	Detected in some	6	Hepatocytes: 142.2	Cancer enhanced	Detected in many		liver cancer: 44.1	Region enriched	Detected in single	6	cerebellum: 2.7	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		breast cancer: 10.6;lymphoma: 4.2	Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Liver - Hepatocytes, Skin - Sebaceous gland cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA040642	Approved		Approved	Nucleoplasm						Cluster 40: NK-cells - Unknown function	Cluster 85: Liver - Metabolism	Cluster 65: Breast cancer - Unknown function	Cluster 29: Hepatocytes - Metabolism	Nucleoplasm		HPA040642: AB_10794878	unprognostic (1.19e-1)	unprognostic (2.88e-1)	unprognostic (2.84e-1)	unprognostic (2.73e-2)	unprognostic (3.07e-1)	unprognostic (9.91e-3)	unprognostic (1.59e-2)	unprognostic (9.60e-2)	unprognostic (1.07e-2)	unprognostic (8.23e-2)	unprognostic (1.68e-1)	unprognostic (2.58e-1)	prognostic unfavorable (1.16e-4)	unprognostic (9.64e-2)	unprognostic (1.57e-1)	prognostic favorable (3.28e-4)	unprognostic (1.69e-3)	Hepatocytes
ITIH2	H2P	ENSG00000151655	Inter-alpha-trypsin inhibitor heavy chain 2	P19823	10	7703316-7749520	Plasma proteins, Predicted secreted proteins		Protease inhibitor, Serine protease inhibitor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	668	liver: 2156.1	Cell type enriched	Detected in some	4	Hepatocytes: 410.8	Cancer enriched	Detected in many	279	liver cancer: 626.9	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	30	liver cancer: 159.6	Liver - Hepatocytes	Low region specificity	Detected in all			Not detected	Not detected			HPA059150	Supported		Approved	Golgi apparatus	Secreted to blood				32000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Golgi apparatus		HPA059150: AB_2683930	unprognostic (4.82e-2)	unprognostic (6.10e-2)	unprognostic (2.48e-2)	unprognostic (1.21e-2)	unprognostic (2.01e-2)	unprognostic (2.55e-3)	prognostic favorable (1.48e-4)	unprognostic (1.37e-1)	unprognostic (1.79e-1)	unprognostic (1.47e-2)	unprognostic (2.28e-1)	unprognostic (2.02e-1)	unprognostic (2.10e-8)	unprognostic (9.91e-3)	unprognostic (1.70e-1)	unprognostic (2.35e-1)	unprognostic (4.46e-4)	Hepatocytes
TDO2	TDO, TPH2	ENSG00000151790	Tryptophan 2,3-dioxygenase	P48775	4	155854738-155920406	Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins	Tryptophan catabolism	Dioxygenase, Oxidoreductase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	47	liver: 797.8	Cell type enriched	Detected in some	8	Hepatocytes: 1549.6	Cancer enriched	Detected in many	18	liver cancer: 35.7	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many				Group enriched	Detected in some	7	cerebellum: 6.3;hippocampal formation: 5.3;white matter: 1.9	Low region specificity	Detected in all			HPA039611	Uncertain		Approved	Plasma membrane,Cytosol							Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Plasma membrane, Cytosol		HPA039611: 	unprognostic (1.10e-1)	unprognostic (3.00e-3)	unprognostic (3.84e-2)	unprognostic (1.95e-1)	unprognostic (7.06e-2)	unprognostic (3.50e-1)	unprognostic (1.18e-1)	unprognostic (1.03e-1)	unprognostic (1.00e-1)	unprognostic (2.13e-2)	unprognostic (1.42e-1)	unprognostic (1.01e-1)	unprognostic (4.68e-8)	unprognostic (7.99e-2)	unprognostic (9.29e-3)	unprognostic (1.28e-1)	unprognostic (1.95e-2)	Hepatocytes
UGT2B4	UGT2B11	ENSG00000156096	UDP glucuronosyltransferase family 2 member B4	P06133	4	69480165-69526014	Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid metabolism	Glycosyltransferase, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	107	liver: 1273.7	Cell type enriched	Detected in some	15	Hepatocytes: 816.6	Cancer enriched	Detected in some	96	liver cancer: 351.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	18	liver cancer: 31.5	Liver - Hepatocytes									CAB033260, HPA045108	Enhanced				Intracellular and membrane						Cluster 62: Liver - Hemostasis	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB033260: AB_2241496, HPA045108: AB_2679218	unprognostic (7.46e-2)						unprognostic (1.50e-1)	unprognostic (9.37e-2)			unprognostic (1.51e-1)	unprognostic (2.47e-2)	unprognostic (1.47e-1)	unprognostic (9.43e-3)	unprognostic (3.52e-1)			Hepatocytes
C8A		ENSG00000157131	Complement C8 alpha chain	P07357	1	56854797-56918223	Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, Transporters	Complement alternate pathway, Complement pathway, Cytolysis, Immunity, Innate immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	195	liver: 635.7	Cell type enriched	Detected in some	9	Hepatocytes: 260.8	Cancer enriched	Detected in single	279	liver cancer: 85.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	6	liver cancer: 1.4	Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected								Secreted to blood				6400000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism										unprognostic (3.73e-3)	unprognostic (2.44e-1)			unprognostic (1.28e-1)			unprognostic (6.40e-2)		unprognostic (9.82e-2)		Hepatocytes
APOA2		ENSG00000158874	Apolipoprotein A2	P02652	1	161222292-161223631	Cancer-related genes, Candidate cardiovascular disease genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Host-virus interaction, Lipid transport, Transport		Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	1388	liver: 36012.6	Cell type enriched	Detected in some	62	Hepatocytes: 52487.7	Cancer enriched	Detected in many	329	liver cancer: 11230.1	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	8	liver cancer: 2323.0	Liver - Hepatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB025885, HPA072575	Supported				Secreted to blood			115000000000	92000000000	Cluster 1: Neutrophils - Mixed function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB025885: , HPA072575: 		unprognostic (2.05e-1)	unprognostic (4.70e-2)	unprognostic (1.12e-1)	unprognostic (2.99e-1)		unprognostic (9.82e-2)	unprognostic (1.92e-1)	unprognostic (3.16e-1)	unprognostic (2.79e-1)	unprognostic (1.57e-2)		unprognostic (4.40e-3)	unprognostic (3.16e-2)	unprognostic (2.22e-1)	unprognostic (1.60e-1)	unprognostic (6.09e-2)	Hepatocytes
PGLYRP2	PGLYRPL, PGRP-L, PGRPL, tagL, tagL-alpha, tagl-beta, TAGL-like	ENSG00000161031	Peptidoglycan recognition protein 2	Q96PD5	19	15468645-15498956	Enzymes, Metabolic proteins, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	Immunity	Hydrolase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	45	liver: 258.8	Cell type enriched	Detected in some	11	Hepatocytes: 133.9	Cancer enriched	Detected in some	16	liver cancer: 42.9	Not detected	Not detected			Low immune cell specificity	Detected in many			Group enriched	Detected in many	7	granulocytes: 3.4;monocytes: 5.1;T-cells: 2.3	Group enriched	Detected in some	4	Bone cancer: 6.0;breast cancer: 2.8	Breast - Breast glandular cells, Breast - Breast glandular cells, Liver - Hepatocytes, Testis - Sertoli cells	Not detected	Not detected			Not detected	Not detected			CAB033468, HPA046311, HPA075237	Supported		Approved	Cell Junctions	Secreted to blood				87000000000	Cluster 51: Monocytes - Innate immune response	Cluster 62: Liver - Hemostasis	Cluster 65: Breast cancer - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity	Cell Junctions		CAB033468: AB_1127187, HPA046311: AB_2679621, HPA075237: AB_2686739	unprognostic (7.39e-3)	unprognostic (1.52e-2)	unprognostic (5.22e-2)	unprognostic (8.79e-2)	unprognostic (3.97e-1)	unprognostic (4.88e-4)	unprognostic (5.93e-3)	unprognostic (6.48e-2)	unprognostic (1.99e-1)	unprognostic (1.18e-2)	unprognostic (3.15e-2)	unprognostic (2.40e-1)	unprognostic (6.66e-16)	unprognostic (6.35e-3)	unprognostic (2.80e-1)	unprognostic (2.45e-2)	unprognostic (2.81e-4)	Hepatocytes
ASGR2	CLEC4H2	ENSG00000161944	Asialoglycoprotein receptor 2	P07307	17	7101322-7115700	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Endocytosis, Host-virus interaction	Receptor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	48	liver: 840.7	Cell type enriched	Detected in some	5	Hepatocytes: 773.1	Cancer enriched	Detected in many	66	liver cancer: 214.2	Low region specificity	Detected in many			Group enriched	Detected in many	8	classical monocyte: 110.0;myeloid DC: 64.1	Group enriched	Detected in many	51	dendritic cells: 64.1;monocytes: 110.0	Cancer enriched	Detected in some	12	liver cancer: 103.7	Adipose subcutaneous - Macrophages, Breast - Macrophages, Liver - Hepatocytes, Lung - Neutrophil_2	Not detected	Not detected			Not detected	Not detected			HPA014899, HPA015998	Enhanced		Supported	Endoplasmic reticulum,Plasma membrane					14000000	Cluster 25: Monocytes - Inflammatory response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Endoplasmic reticulum, Plasma membrane		HPA014899: AB_1845085, HPA015998: AB_1845084	unprognostic (6.76e-2)	unprognostic (7.45e-7)	unprognostic (1.61e-1)	unprognostic (2.55e-2)	unprognostic (1.03e-2)	unprognostic (4.99e-2)	unprognostic (1.16e-3)	unprognostic (1.32e-1)	unprognostic (1.81e-1)	unprognostic (9.74e-2)	unprognostic (1.63e-1)	unprognostic (1.66e-1)	unprognostic (9.35e-4)	unprognostic (1.54e-3)	unprognostic (6.95e-2)	unprognostic (1.86e-1)	unprognostic (7.31e-2)	Hepatocytes
