Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
MAJIN	C11orf85	ENSG00000168070	Membrane anchored junction protein	Q3KP22	11	64937517-64972108	Predicted intracellular proteins	Meiosis	DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	testis: 22.5	Cell type enriched	Detected in some	7	Spermatocytes: 181.6	Cancer enhanced	Detected in some		cervical cancer: 1.0	Region enriched	Detected in single	4	cerebellum: 2.6	Immune cell enhanced	Detected in single		memory B-cell: 1.3	Lineage enriched	Detected in single	5	B-cells: 1.3	Cancer enriched	Detected in some	9	Gallbladder cancer: 12.0	Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected													Cluster 43: B-cells - Humoral immune response	Cluster 83: Testis - Spermatogenesis	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis				unprognostic (3.37e-1)	unprognostic (6.43e-3)	unprognostic (3.69e-2)	unprognostic (7.05e-2)	unprognostic (9.64e-3)	unprognostic (2.92e-2)	unprognostic (4.46e-2)	unprognostic (1.06e-1)	unprognostic (9.11e-2)	unprognostic (4.11e-2)	unprognostic (1.61e-2)	unprognostic (2.58e-1)	unprognostic (1.48e-2)	unprognostic (2.43e-1)	unprognostic (2.79e-1)	unprognostic (4.18e-3)	unprognostic (1.76e-2)	Spermatocytes
LDHAL6B	LDH6B, LDHAL6, LDHL	ENSG00000171989	Lactate dehydrogenase A like 6B	Q9BYZ2	15	59206843-59208588	Enzymes, Metabolic proteins, Predicted intracellular proteins		Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	17	testis: 40.6	Cell type enriched	Detected in some	8	Spermatocytes: 91.6	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids	Region enriched	Detected in single	6	olfactory bulb: 1.3					HPA053962	Enhanced		Approved	Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 40: Non-specific - Enzymes	Cluster 31: Spermatocytes - Spermatogenesis	Cytosol		HPA053962: AB_2682324	unprognostic (1.59e-1)	unprognostic (9.41e-2)	unprognostic (2.37e-1)	unprognostic (4.46e-2)	unprognostic (6.59e-2)	unprognostic (2.23e-1)	unprognostic (1.34e-1)	unprognostic (1.58e-1)	unprognostic (2.29e-1)	unprognostic (1.66e-1)	unprognostic (5.13e-3)	unprognostic (1.64e-1)	unprognostic (3.12e-7)	unprognostic (3.47e-2)	unprognostic (1.49e-2)	unprognostic (8.53e-2)	unprognostic (7.80e-2)	Spermatocytes
SLC2A14	GLUT14, SLC2A3P3	ENSG00000173262	Solute carrier family 2 member 14	Q8TDB8	12	7812512-7891148	Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Differentiation, Spermatogenesis, Sugar transport, Transport	Developmental protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	12	testis: 81.3	Cell type enriched	Detected in some	4	Spermatocytes: 52.2	Cancer enriched	Detected in single	35	testis cancer: 7.1	Region enhanced	Detected in many		cerebellum: 4.7	Immune cell enhanced	Detected in some		basophil: 3.7;neutrophil: 3.4	Low lineage specificity	Detected in many			Cancer enriched	Detected in many	8	testis cancer: 35.5	Skin - Sebaceous gland cells, Testis - Early spermatids									HPA006539	Supported		Supported	Plasma membrane						Cluster 38: Basophils - Unknown function	Cluster 74: Testis - Spermatogenesis	Cluster 6: BEWO - Unknown function	Cluster 31: Spermatocytes - Spermatogenesis	Plasma membrane		HPA006539: AB_1078984	unprognostic (2.52e-1)	unprognostic (4.74e-3)	unprognostic (1.79e-1)	unprognostic (1.29e-1)	unprognostic (3.35e-2)	unprognostic (1.82e-3)	unprognostic (8.62e-2)	unprognostic (7.15e-2)	unprognostic (1.89e-1)	unprognostic (9.91e-3)	unprognostic (1.23e-1)	unprognostic (1.27e-1)	unprognostic (8.46e-4)	unprognostic (3.92e-2)	unprognostic (3.41e-1)	unprognostic (3.26e-2)	unprognostic (1.22e-2)	Spermatocytes
MAGEB18	MGC33889	ENSG00000176774	MAGE family member B18	Q96M61	X	26138343-26140736	Predicted intracellular proteins	Ubl conjugation pathway	Tumor antigen		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Not detected	Not detected			Cell type enriched	Detected in single	6	Spermatocytes: 3.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA046141	Enhanced											Cluster 44: Myeloma - Humoral immune response	Cluster 42: Spermatocytes & Spermatids - Spermatogenesis			HPA046141: AB_2679554															unprognostic (1.66e-1)			Spermatocytes
BEND2	CXorf20, MGC33653	ENSG00000177324	BEN domain containing 2	Q8NDZ0	X	18162931-18220886	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	17	testis: 5.3	Cell type enriched	Detected in some	4	Spermatocytes: 84.9	Not detected	Not detected			Not detected	Not detected			Immune cell enriched	Detected in single	4	basophil: 2.9	Lineage enriched	Detected in single	15	granulocytes: 2.9	Cancer enriched	Detected in single	10	Rhabdoid: 1.0	Testis - Spermatocytes									HPA009420, HPA013142	Enhanced									Cluster 34: Basophils - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 4: Platelets - Platelet activation			HPA009420: AB_2064489, HPA013142: AB_2668784														unprognostic (2.23e-2)	unprognostic (1.17e-1)			Spermatocytes
C14orf39	SIX6OS1	ENSG00000179008	Chromosome 14 open reading frame 39	Q8N1H7	14	60396469-60515543	Plasma proteins, Predicted intracellular proteins	Differentiation, DNA recombination, Meiosis, Spermatogenesis	Developmental protein	Disease variant, Premature ovarian failure	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		pituitary gland: 4.8;salivary gland: 4.6;testis: 10.8	Cell type enriched	Detected in some	7	Spermatocytes: 92.5	Cancer enhanced	Detected in single		testis cancer: 0.5	Group enriched	Detected in some	16	hypothalamus: 2.9;thalamus: 2.4	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Bone cancer: 3.3;Neuroblastoma: 6.0	Lung - Respiratory ciliated cells, Testis - Spermatocytes	Low region specificity	Detected in many			Not detected	Not detected			HPA059518	Uncertain		Approved	Nucleoplasm,Nucleoli		Yes	No				Cluster 77: Retina - Visual perception	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoplasm, Nucleoli		HPA059518: AB_2684049	unprognostic (6.17e-2)	unprognostic (1.73e-3)		unprognostic (3.00e-6)	unprognostic (2.78e-1)	unprognostic (6.97e-2)		unprognostic (7.55e-4)	unprognostic (2.12e-1)	unprognostic (1.71e-1)	unprognostic (2.17e-1)	unprognostic (1.78e-1)		unprognostic (7.46e-2)	unprognostic (4.35e-1)	unprognostic (1.50e-1)	unprognostic (2.09e-1)	Spermatocytes
ANKRD62	DKFZp779B1634	ENSG00000181626	Ankyrin repeat domain 62	A6NC57	18	12093843-12129764	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Group enriched	Detected in some	6	brain: 1.1;pancreas: 1.0;testis: 1.6	Cell type enriched	Detected in some	5	Spermatocytes: 92.5	Not detected	Not detected			Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA059835	Enhanced		Uncertain	Nucleoplasm,Nuclear bodies,Actin filaments							Cluster 22: Non-specific - Unknown function	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoplasm, Nuclear bodies	Actin filaments	HPA059835: AB_2684136	unprognostic (2.45e-2)	unprognostic (1.18e-1)		unprognostic (2.37e-3)	unprognostic (9.46e-2)	unprognostic (3.01e-1)		unprognostic (1.98e-1)		unprognostic (6.61e-2)	unprognostic (7.95e-2)	unprognostic (3.27e-1)	unprognostic (2.55e-4)	unprognostic (1.13e-1)	unprognostic (3.28e-2)	unprognostic (4.52e-3)	unprognostic (8.70e-2)	Spermatocytes
POTEC	A26B2, CT104.6, DKFZp686J0529, POTE-18, POTE18	ENSG00000183206	POTE ankyrin domain family member C	B2RU33	18	14507339-14543585	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	25	testis: 2.5	Cell type enriched	Detected in some	6	Spermatocytes: 23.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids																				Cluster 74: Testis - Spermatogenesis	Cluster 65: Breast cancer - Unknown function	Cluster 31: Spermatocytes - Spermatogenesis				unprognostic (1.63e-1)									unprognostic (9.88e-2)				unprognostic (8.05e-2)	unprognostic (1.64e-1)			Spermatocytes
OTUD6A	DUBA2, FLJ25831, HSHIN6	ENSG00000189401	OTU deubiquitinase 6A	Q7L8S5	X	70062457-70064179	Enzymes, Predicted intracellular proteins	Ubl conjugation pathway	Hydrolase, Protease, Thiol protease		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	8	testis: 4.8	Cell type enriched	Detected in some	5	Spermatocytes: 71.7	Cancer enriched	Detected in single	57	testis cancer: 2.8	Not detected	Not detected			Immune cell enhanced	Detected in single		basophil: 1.2	Lineage enriched	Detected in single	6	granulocytes: 1.2	Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA053304	Enhanced		Approved	Vesicles,Cytosol						Cluster 11: Basophils - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 52: Spermatids - Smell perception	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Cytosol	Vesicles	HPA053304: AB_2682107															unprognostic (1.58e-1)			Spermatocytes
SYCP2	SCP2	ENSG00000196074	Synaptonemal complex protein 2	Q9BX26	20	59863564-59933655	Disease related genes, Predicted intracellular proteins	Cell cycle, Cell division, Meiosis	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in many		testis: 43.2	Cell type enriched	Detected in many	4	Spermatocytes: 457.8	Group enriched	Detected in many	6	breast cancer: 6.7;cervical cancer: 11.3	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		breast cancer: 52.0	Skin - Eccrine sweat gland cells, Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in many			HPA062401, HPA065613			Supported	Nucleoplasm,Plasma membrane,Cytosol						Cluster 46: Basophils - DNA binding	Cluster 78: Testis - Spermatogenesis	Cluster 65: Breast cancer - Unknown function	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoplasm	Plasma membrane, Cytosol	HPA062401: AB_2684752, HPA065613: AB_2685519	unprognostic (8.10e-3)	unprognostic (8.28e-3)	unprognostic (1.62e-1)	unprognostic (2.48e-2)	unprognostic (1.57e-1)	unprognostic (1.19e-3)	unprognostic (2.50e-2)	unprognostic (2.18e-1)	unprognostic (4.11e-2)	unprognostic (1.44e-1)	unprognostic (3.74e-1)	unprognostic (7.02e-3)	unprognostic (4.84e-3)	unprognostic (8.48e-2)	unprognostic (2.46e-1)	unprognostic (7.87e-3)	unprognostic (1.21e-1)	Spermatocytes
SYCP1	CT8, HOM-TES-14, SCP1	ENSG00000198765	Synaptonemal complex protein 1	Q15431	1	114854863-114995370	Plasma proteins, Predicted intracellular proteins	Cell cycle, Cell division, Meiosis	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	70	testis: 40.2	Cell type enriched	Detected in some	6	Spermatocytes: 1152.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	136	Bone cancer: 23.4	Testis - Spermatocytes	Region enriched	Detected in single	51	cerebellum: 14.7	Not detected	Not detected			HPA021083	Enhanced		Approved	Nuclear bodies,Cytosol							Cluster 36: Testis - Spermatogenesis	Cluster 14: Bone cancer - Transcription	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nuclear bodies, Cytosol		HPA021083: AB_1857685	unprognostic (2.91e-1)									unprognostic (6.89e-3)				unprognostic (4.87e-1)	unprognostic (8.74e-3)			Spermatocytes
C1orf146	SPO16	ENSG00000203910	Chromosome 1 open reading frame 146	Q5VVC0	1	92217915-92245813	Predicted intracellular proteins	Meiosis			Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Group enriched	Detected in some	4	retina: 2.1;testis: 7.5	Cell type enriched	Detected in some	5	Spermatocytes: 89.5	Not detected	Not detected			Region enhanced	Detected in single		cerebellum: 1.1	Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA074051			Approved	Centriolar satellite							Cluster 21: Non-specific - Transcription	Cluster 52: Spermatids - Smell perception	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Centriolar satellite		HPA074051: 	unprognostic (2.89e-2)	unprognostic (4.26e-3)	unprognostic (1.81e-1)	unprognostic (5.37e-3)	unprognostic (8.77e-2)	unprognostic (1.50e-2)	unprognostic (1.38e-1)	unprognostic (1.02e-1)	unprognostic (1.89e-3)	unprognostic (1.90e-1)	unprognostic (7.13e-2)	unprognostic (4.17e-2)	unprognostic (2.78e-7)	unprognostic (3.36e-2)	unprognostic (6.76e-2)	unprognostic (3.17e-1)	unprognostic (5.19e-3)	Spermatocytes
FBXO47		ENSG00000204952	F-box protein 47	Q5MNV8	17	38936432-38967403	Predicted intracellular proteins	Ubl conjugation pathway			Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in single	39	testis: 3.9	Cell type enriched	Detected in some	17	Spermatocytes: 71.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA057438	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			HPA057438: AB_2683441		unprognostic (1.53e-1)			unprognostic (2.98e-1)			unprognostic (2.82e-1)	unprognostic (3.92e-1)	unprognostic (6.04e-2)	unprognostic (2.59e-2)		unprognostic (2.29e-2)	unprognostic (6.85e-2)	unprognostic (4.15e-1)			Spermatocytes
C18orf63	DKFZP781G0119	ENSG00000206043	Chromosome 18 open reading frame 63	Q68DL7	18	74315839-74359189	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	43	testis: 9.8	Cell type enriched	Detected in some	27	Spermatocytes: 80.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA042233			Approved	Mitochondria							Cluster 83: Testis - Spermatogenesis		Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Mitochondria		HPA042233: AB_10960843								unprognostic (1.40e-1)					unprognostic (1.43e-4)					Spermatocytes
RAD51AP2	FLJ17540	ENSG00000214842	RAD51 associated protein 2	Q09MP3	2	17510584-17518439	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	14	testis: 9.4	Cell type enriched	Detected in some	32	Spermatocytes: 478.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA079469			Approved	Nucleoli,Mitotic chromosome,Cytosol		Yes					Cluster 78: Testis - Spermatogenesis	Cluster 21: Neuroblastoma - Neuronal signaling	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoli	Mitotic chromosome, Cytosol	HPA079469: 	unprognostic (3.87e-2)	unprognostic (3.31e-2)	unprognostic (9.98e-2)	unprognostic (3.12e-2)	unprognostic (4.61e-1)	unprognostic (3.51e-1)	unprognostic (9.80e-2)	unprognostic (4.84e-3)		unprognostic (2.64e-1)	unprognostic (1.92e-1)	unprognostic (1.71e-1)		unprognostic (6.26e-3)	unprognostic (3.82e-2)	unprognostic (1.62e-3)	unprognostic (1.15e-1)	Spermatocytes
POM121L12	DKFZp564N2472	ENSG00000221900	POM121 transmembrane nucleoporin like 12	Q8N7R1	7	53035633-53036925	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	133	testis: 13.3	Cell type enriched	Detected in some	5	Spermatocytes: 8.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids	Not detected	Not detected							HPA027836	Enhanced										Cluster 36: Testis - Spermatogenesis		Cluster 42: Spermatocytes & Spermatids - Spermatogenesis			HPA027836: AB_10669592																		Spermatocytes
SUPT20HL1	FAM48B1, SPT20L	ENSG00000223731	SUPT20H like 1		X	24362325-24365424	Predicted intracellular proteins				No human protein/transcript evidence	No human protein/transcript evidence			Not detected	Not detected			Cell type enriched	Detected in single	7	Spermatocytes: 2.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																								Cluster 54: Lymphoma - Cytokine signaling	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis				unprognostic (2.93e-1)				unprognostic (1.14e-2)						unprognostic (1.15e-2)	unprognostic (6.98e-2)		unprognostic (6.19e-3)	unprognostic (1.36e-1)			Spermatocytes
C5orf58		ENSG00000234511	Chromosome 5 open reading frame 58	C9J3I9	5	170232447-170252575	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in many	35	testis: 216.4	Cell type enriched	Detected in some	11	Spermatocytes: 1206.9	Cancer enhanced	Detected in single		testis cancer: 1.3	Low region specificity	Detected in some			Low immune cell specificity	Detected in single			Low lineage specificity	Detected in single			Cancer enhanced	Detected in many		Myeloma: 8.1	Lung - NK-cells (Lung), Testis - Early spermatids, Thyroid - T-cells					Not detected	Not detected													Cluster 49: Eosinophils - Unknown function	Cluster 83: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis				unprognostic (9.24e-2)	unprognostic (1.93e-2)	unprognostic (1.61e-2)	unprognostic (5.55e-2)	unprognostic (2.92e-1)	unprognostic (1.35e-1)	unprognostic (5.33e-6)	unprognostic (1.01e-1)	unprognostic (5.61e-2)	unprognostic (8.48e-2)	unprognostic (1.85e-1)	unprognostic (2.78e-1)	unprognostic (3.29e-10)	unprognostic (4.83e-3)	unprognostic (5.45e-2)	unprognostic (3.94e-2)	unprognostic (8.27e-2)	Spermatocytes
TERB1	CCDC79, FLJ35894	ENSG00000249961	Telomere repeat binding bouquet formation protein 1	Q8NA31	16	66754640-66801620	Predicted intracellular proteins	Meiosis		Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	testis: 12.6	Cell type enriched	Detected in some	4	Spermatocytes: 123.1	Not detected	Not detected			Low region specificity	Detected in many			Immune cell enhanced	Detected in some		basophil: 1.9	Low lineage specificity	Detected in many			Not detected	Not detected			Testis - Early spermatids, Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA079436			Supported	Nucleoplasm,Cell Junctions,Cytosol						Cluster 6: Non-specific - Transcription	Cluster 78: Testis - Spermatogenesis	Cluster 56: Neurons - Neuronal signaling	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoplasm	Cell Junctions, Cytosol	HPA079436: 	unprognostic (2.15e-1)	unprognostic (9.15e-2)	unprognostic (1.30e-1)	unprognostic (2.29e-1)	unprognostic (3.91e-2)	unprognostic (9.75e-2)	unprognostic (5.79e-2)	unprognostic (1.03e-1)	unprognostic (7.57e-5)	unprognostic (6.49e-2)	unprognostic (3.23e-3)	unprognostic (2.88e-2)	unprognostic (6.81e-6)	unprognostic (1.66e-1)	unprognostic (2.56e-1)	unprognostic (2.34e-1)	unprognostic (6.14e-3)	Spermatocytes
TPTE	CT44, PTEN2	ENSG00000274391	Transmembrane phosphatase with tensin homology	P56180	21	10521553-10606140	Enzymes, Plasma proteins, Predicted membrane proteins		Hydrolase, Protein phosphatase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	201	testis: 107.2	Cell type enriched	Detected in some	6	Spermatocytes: 15.8	Cancer enriched	Detected in single	7	testis cancer: 0.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		testis cancer: 7.6	Testis - Spermatocytes									HPA049690, HPA068342	Enhanced		Approved	Endoplasmic reticulum,Cytosol							Cluster 36: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis	Cytosol	Endoplasmic reticulum	HPA049690: AB_2680850, HPA068342: AB_2685976															unprognostic (3.63e-2)			Spermatocytes
AL772284.1		ENSG00000277535	Novel cancer/testis antigen family protein		X	119073226-119076373	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level			Tissue enriched	Detected in single	26	testis: 4.3	Cell type enriched	Detected in some	5	Spermatocytes: 80.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes									HPA042483	Supported		Approved	Nucleoli							Cluster 78: Testis - Spermatogenesis		Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoli		HPA042483: AB_2678017																		Spermatocytes
POTEB3		ENSG00000278522	POTE ankyrin domain family member B3	A0JP26	15	21405401-21440499	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	9	testis: 5.7	Cell type enriched	Detected in some	8	Spermatocytes: 15.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in single																							Cluster 78: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis																					Spermatocytes
AC023491.2		ENSG00000278633	Putative POM121-like protein 1		Unmapped	10598-13001	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in single	196	testis: 35.3	Cell type enriched	Detected in single	20	Spermatocytes: 18.3					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																								Cluster 41: Non-specific - Cilium assembly	Cluster 31: Spermatocytes - Spermatogenesis																					Spermatocytes
