Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CGB7	CG-beta-a	ENSG00000196337	Chorionic gonadotropin subunit beta 7	P0DN87	19	49054275-49058860	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		prostate: 3.2;skin 1: 3.9	Cell type enriched	Detected in some	7	Syncytiotrophoblasts: 44.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Kidney - Endothelial cells, Lung - Respiratory ciliated cells									HPA038925, HPA038934	Supported				Secreted in other tissues						Cluster 11: Squamous epithelial cells - Epithelial cell function	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA038925: AB_2676272, HPA038934: AB_2676277	unprognostic (9.53e-2)	unprognostic (1.99e-1)	unprognostic (1.87e-1)	unprognostic (3.53e-1)	unprognostic (4.60e-5)	unprognostic (2.64e-1)	unprognostic (2.46e-1)	unprognostic (8.37e-2)	unprognostic (2.88e-2)	unprognostic (4.80e-2)	unprognostic (8.83e-4)	unprognostic (1.54e-1)	unprognostic (3.89e-8)	unprognostic (1.63e-2)	unprognostic (1.94e-1)	unprognostic (2.05e-1)	unprognostic (9.28e-2)	Syncytiotrophoblasts
SIAH1	hSIAH1	ENSG00000196470	Siah E3 ubiquitin protein ligase 1	Q8IUQ4	16	48356364-48448402	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters	Apoptosis, Cell cycle, Differentiation, Spermatogenesis, Ubl conjugation pathway	Developmental protein, Transferase	Disease variant, Intellectual disability	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in all	4	Syncytiotrophoblasts: 758.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB018724	Enhanced		Uncertain	Nucleoplasm,Mitochondria						Cluster 45: Eosinophils - Innate immune response	Cluster 28: Placenta - Pregnancy	Cluster 36: Non-specific - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Mitochondria	Nucleoplasm	CAB018724: AB_2188865	unprognostic (7.08e-2)	unprognostic (1.16e-1)	unprognostic (4.88e-2)	unprognostic (1.07e-1)	unprognostic (2.92e-3)	unprognostic (1.25e-2)	unprognostic (7.93e-3)	unprognostic (1.12e-2)	unprognostic (9.22e-3)	unprognostic (3.26e-1)	unprognostic (8.02e-2)	unprognostic (7.84e-3)	unprognostic (7.67e-3)	unprognostic (4.38e-2)	unprognostic (4.00e-1)	unprognostic (9.55e-2)	unprognostic (1.26e-2)	Syncytiotrophoblasts
DIO3	TXDI3	ENSG00000197406	Iodothyronine deiodinase 3	P55073	14	101561351-101563452	Enzymes, FDA approved drug targets, Metabolic proteins, Predicted membrane proteins	Thyroid hormones biosynthesis	Oxidoreductase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		cervix: 25.0;placenta: 17.8	Cell type enriched	Detected in some	5	Syncytiotrophoblasts: 71.5	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Gastric cancer: 9.5;testis cancer: 5.2	Prostate - Macrophages, Thyroid - Macrophages	Low region specificity	Detected in many			Region enhanced	Detected in some		amygdala: 4.4;hippocampal formation: 5.6	HPA073684			Supported	Vesicles							Cluster 89: Fibroblasts - ECM organization	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 53: Connective tissue cells - ECM organization	Vesicles		HPA073684: 	unprognostic (4.52e-3)	unprognostic (1.80e-1)	unprognostic (3.04e-3)	unprognostic (3.48e-1)	unprognostic (5.16e-2)	unprognostic (1.50e-1)	unprognostic (4.24e-2)	unprognostic (8.11e-2)	unprognostic (2.58e-1)	unprognostic (6.24e-2)	unprognostic (2.34e-1)	unprognostic (2.52e-1)	unprognostic (7.46e-5)	unprognostic (4.82e-3)	unprognostic (2.43e-1)	unprognostic (1.11e-4)	unprognostic (9.80e-3)	Syncytiotrophoblasts
PRR9		ENSG00000203783	Proline rich 9	Q5T870	1	153217584-153219310	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	20	skin 1: 59.3	Cell type enriched	Detected in some	7	Syncytiotrophoblasts: 83.9	Group enriched	Detected in many	6	cervical cancer: 4.2;endometrial cancer: 4.1;head and neck cancer: 11.8;melanoma: 3.4;urothelial cancer: 6.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		colorectal cancer: 6.5;testis cancer: 17.8		Not detected	Not detected			Not detected	Not detected			HPA027714	Approved		Approved	Nucleoplasm,Vesicles,Cytosol							Cluster 61: Skin - Cornification	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol	Nucleoplasm, Vesicles	HPA027714: AB_10602194		unprognostic (1.45e-1)	unprognostic (1.46e-1)			unprognostic (4.17e-1)			unprognostic (3.48e-1)	unprognostic (7.02e-2)					unprognostic (8.27e-2)	unprognostic (1.89e-1)	unprognostic (1.23e-2)	Syncytiotrophoblasts
HSD3B1	HSD3B, HSDB3, SDR11E1	ENSG00000203857	Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	P14060	1	119507198-119515054	Enzymes, FDA approved drug targets, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid metabolism, Steroid metabolism, Steroidogenesis	Isomerase, Multifunctional enzyme, Oxidoreductase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	9	placenta: 77.7	Cell type enriched	Detected in some	4	Syncytiotrophoblasts: 706.4	Cancer enriched	Detected in single	4	urothelial cancer: 1.6	Region enhanced	Detected in some		basal ganglia: 1.0;cerebral cortex: 1.0	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Bladder cancer: 15.0;Gastric cancer: 19.5;testis cancer: 26.5	Skin - Sebaceous gland cells									HPA043261, HPA043264, HPA044028	Supported		Approved	Nucleoli,Endoplasmic reticulum,Cytokinetic bridge		Yes					Cluster 28: Placenta - Pregnancy	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Nucleoli, Endoplasmic reticulum	Cytokinetic bridge	HPA043261: AB_2630368, HPA043264: AB_2678398, HPA044028: AB_2678781			unprognostic (1.53e-1)				unprognostic (7.11e-2)					unprognostic (1.15e-1)		unprognostic (1.04e-1)			prognostic favorable (4.59e-5)	Syncytiotrophoblasts
CSHL1	CS-5, CSHP1, CSL, hCS-L, MGC149868	ENSG00000204414	Chorionic somatomammotropin hormone like 1	Q14406	17	63909597-63918838	Predicted intracellular proteins, Predicted secreted proteins		Hormone		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	102	placenta: 150.0	Cell type enriched	Detected in single	28	Syncytiotrophoblasts: 19.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												CAB025646, HPA043715	Enhanced				Secreted to blood						Cluster 28: Placenta - Pregnancy	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy			CAB025646: , HPA043715: AB_2678632																		Syncytiotrophoblasts
PSG5	FL-NCA-3, PSG	ENSG00000204941	Pregnancy specific beta-1-glycoprotein 5	Q15238	19	43166256-43186536	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	63	placenta: 111.8	Cell type enriched	Detected in some	39	Syncytiotrophoblasts: 702.8	Cancer enhanced	Detected in single		urothelial cancer: 0.5	Region enhanced	Detected in single		cerebellum: 1.7	Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Pancreas - Ductal cells									HPA046327	Supported				Secreted in female reproductive system				22000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624	unprognostic (1.59e-1)	unprognostic (3.38e-2)				unprognostic (4.69e-2)		unprognostic (1.62e-2)	unprognostic (2.18e-1)	unprognostic (2.04e-1)	unprognostic (1.75e-2)		unprognostic (1.12e-2)	unprognostic (2.62e-2)		unprognostic (1.03e-1)	unprognostic (7.92e-2)	Syncytiotrophoblasts
CGB8		ENSG00000213030	Chorionic gonadotropin subunit beta 8	P0DN86	19	49047638-49049106	Predicted secreted proteins		Hormone		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	placenta: 18.8	Cell type enriched	Detected in some	7	Syncytiotrophoblasts: 28.9	Cancer enriched	Detected in some	4	testis cancer: 5.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		liver cancer: 33.4										HPA038925, HPA038934	Supported				Secreted to blood						Cluster 28: Placenta - Pregnancy	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA038925: AB_2676272, HPA038934: AB_2676277		unprognostic (3.35e-2)				unprognostic (1.72e-1)					unprognostic (7.44e-3)				unprognostic (4.70e-1)		unprognostic (1.67e-2)	Syncytiotrophoblasts
CSH2	CS-2, CSB, hCS-B	ENSG00000213218	Chorionic somatomammotropin hormone 2	P0DML3	17	63872012-63873766	Predicted intracellular proteins, Predicted secreted proteins		Hormone		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	218	placenta: 3289.0	Cell type enriched	Detected in some	13	Syncytiotrophoblasts: 342.7	Cancer enriched	Detected in single	5	testis cancer: 0.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	20	testis cancer: 13.1;Uterine cancer: 10.3										HPA043715	Supported				Secreted to blood						Cluster 28: Placenta - Pregnancy	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA043715: AB_2678632		unprognostic (1.68e-1)								unprognostic (1.85e-1)					unprognostic (1.86e-1)			Syncytiotrophoblasts
TCL1B	TML1	ENSG00000213231	TCL1 family AKT coactivator B	O95988	14	95686426-95692628	Predicted intracellular proteins			Proto-oncogene	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		bone marrow: 1.2;lymphoid tissue: 2.5;testis: 2.5	Cell type enriched	Detected in single	11	Syncytiotrophoblasts: 9.5	Cancer enriched	Detected in single	72	testis cancer: 8.3	Low region specificity	Detected in single			Group enriched	Detected in some	24	naive B-cell: 11.7;plasmacytoid DC: 6.2	Group enriched	Detected in many	24	B-cells: 11.7;dendritic cells: 6.2	Cancer enriched	Detected in some	4	lymphoma: 78.4	Kidney - Proximal tubular cells					Not detected	Not detected			HPA053163	Uncertain		Approved	Cytosol						Cluster 21: B-cells - Adaptive immune response	Cluster 32: Brain & Lymphoid tissue - Unknown function	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol		HPA053163: AB_2682064															unprognostic (1.55e-1)			Syncytiotrophoblasts
PSG3		ENSG00000221826	Pregnancy specific beta-1-glycoprotein 3	Q16557	19	42721638-42740481	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	199	placenta: 141.5	Cell type enriched	Detected in some	81	Syncytiotrophoblasts: 1431.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Kidney cancer: 2.3;Rhabdoid: 2.8;thyroid cancer: 3.0										HPA046327	Supported				Secreted in female reproductive system				67000000		Cluster 28: Placenta - Pregnancy	Cluster 68: Kidney - Mixed function	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624																		Syncytiotrophoblasts
KRTAP1-5	KAP1.5	ENSG00000221852	Keratin associated protein 1-5	Q9BYS1	17	41026026-41027208	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	68	skin 1: 79.0	Cell type enriched	Detected in single	15	Syncytiotrophoblasts: 4.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	Bone cancer: 1.1;Brain cancer: 1.3;Sarcoma: 1.8	Skin - Hair cortex cells																				Cluster 61: Skin - Cornification	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy					unprognostic (1.76e-1)		unprognostic (2.96e-2)		unprognostic (2.24e-2)				unprognostic (2.55e-1)		unprognostic (1.90e-1)	unprognostic (9.98e-2)	unprognostic (1.80e-2)			unprognostic (5.60e-2)	Syncytiotrophoblasts
PSG7		ENSG00000221878	Pregnancy specific beta-1-glycoprotein 7	Q13046	19	42924132-42937207	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level			Group enriched	Detected in some	4	placenta: 4.1;skin 1: 1.2	Cell type enriched	Detected in some	75	Syncytiotrophoblasts: 129.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	4	Rhabdoid: 6.3	Skin - Keratinocyte (granular)									HPA046327	Supported				Secreted in female reproductive system						Cluster 28: Placenta - Pregnancy	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624																		Syncytiotrophoblasts
AKR1B15		ENSG00000227471	Aldo-keto reductase family 1 member B15	C9JRZ8	7	134549110-134579875	Enzymes, Metabolic proteins, Predicted intracellular proteins	Lipid metabolism	Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	9	breast: 166.7	Cell type enriched	Detected in some	4	Syncytiotrophoblasts: 17.9	Cancer enhanced	Detected in many		head and neck cancer: 5.1	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		liver cancer: 7.3	Stomach - Gastric mucous cells, Testis - Spermatogonia									HPA020280, HPA073633	Uncertain		Supported	Plasma membrane,Cytosol							Cluster 5: Breast - Unknown function	Cluster 61: Liver - Metabolism	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol	Plasma membrane	HPA020280: AB_10602228, HPA073633: AB_2686620	unprognostic (2.35e-1)	unprognostic (3.85e-2)	unprognostic (9.74e-3)	unprognostic (2.74e-2)	unprognostic (2.08e-1)	prognostic favorable (8.36e-4)	prognostic unfavorable (1.80e-5)	unprognostic (5.04e-2)	unprognostic (2.39e-1)	unprognostic (2.75e-1)	unprognostic (2.14e-3)	unprognostic (1.24e-1)	unprognostic (1.22e-7)	unprognostic (6.88e-2)	unprognostic (4.29e-1)	unprognostic (2.99e-3)	prognostic unfavorable (1.90e-5)	Syncytiotrophoblasts
PSG1	CD66f, PBG1, PSBG1, PSGGA	ENSG00000231924	Pregnancy specific beta-1-glycoprotein 1	P11464	19	42866464-42879822	CD markers, Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	161	placenta: 259.7	Cell type enriched	Detected in some	92	Syncytiotrophoblasts: 202.8	Cancer enhanced	Detected in single		thyroid cancer: 0.5	Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		thyroid cancer: 166.9										HPA046327	Supported				Secreted in female reproductive system				75000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624					unprognostic (2.02e-1)	unprognostic (3.54e-1)							unprognostic (2.44e-7)			unprognostic (2.28e-2)		Syncytiotrophoblasts
PSG2	CEA, PSBG2, PSG1, PSGGB	ENSG00000242221	Pregnancy specific beta-1-glycoprotein 2	P11465	19	43064209-43083045	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	204	placenta: 238.5	Cell type enriched	Detected in some	23	Syncytiotrophoblasts: 763.2	Not detected	Not detected			Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		breast cancer: 8.0;Sarcoma: 9.7;testis cancer: 9.4															Secreted in female reproductive system				41000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy																	unprognostic (1.02e-2)				Syncytiotrophoblasts
PSG11	MGC22484, PSG13, PSG14	ENSG00000243130	Pregnancy specific beta-1-glycoprotein 11	Q9UQ72	19	43007656-43026474	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	87	placenta: 52.9	Cell type enriched	Detected in some	47	Syncytiotrophoblasts: 153.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		breast cancer: 2.9;Rhabdoid: 2.6;testis cancer: 2.0										HPA042240, HPA046327	Enhanced				Secreted in female reproductive system				40000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA042240: AB_10797384, HPA046327: AB_2679624					unprognostic (2.58e-1)													Syncytiotrophoblasts
PSG4		ENSG00000243137	Pregnancy specific beta-1-glycoprotein 4	Q00888	19	43192702-43207299	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	30	parathyroid gland: 55.6;placenta: 143.4	Cell type enriched	Detected in some	41	Syncytiotrophoblasts: 561.0	Low cancer specificity	Detected in some			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many												HPA046327	Supported				Secreted in female reproductive system				58000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624	unprognostic (4.29e-2)	unprognostic (5.18e-2)		unprognostic (9.49e-2)		unprognostic (2.52e-2)		unprognostic (3.63e-2)	unprognostic (1.94e-1)	unprognostic (2.07e-2)	unprognostic (1.70e-1)	unprognostic (7.75e-2)	unprognostic (8.82e-3)	unprognostic (1.03e-3)	unprognostic (1.68e-2)	unprognostic (2.85e-1)	unprognostic (2.57e-1)	Syncytiotrophoblasts
ERVFRD-1	envFRD, ERVFRDE1, HERV-FRD, HERV-W/FRD, syncytin-2	ENSG00000244476	Endogenous retrovirus group FRD member 1, envelope	P60508	6	11102489-11111725	Predicted membrane proteins, Transporters				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	5	placenta: 37.0	Cell type enriched	Detected in some	50	Syncytiotrophoblasts: 676.0	Not detected	Not detected			Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	60	testis cancer: 38.8	Adipose subcutaneous - Mast cells, Adipose visceral - Mast cells, Colon - Mast cells									HPA011812			Uncertain	Nucleoplasm,Plasma membrane,Actin filaments,Cytosol						Cluster 40: NK-cells - Unknown function	Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Plasma membrane, Actin filaments	Nucleoplasm, Cytosol	HPA011812: AB_1857702	unprognostic (1.99e-1)	unprognostic (3.29e-4)	unprognostic (4.75e-2)	unprognostic (1.80e-1)	unprognostic (1.34e-1)	unprognostic (2.19e-3)	unprognostic (3.35e-1)	unprognostic (6.44e-2)	unprognostic (1.24e-1)	unprognostic (1.99e-1)	unprognostic (1.30e-2)	unprognostic (2.78e-3)	unprognostic (5.80e-4)	unprognostic (3.40e-2)	unprognostic (1.82e-1)	unprognostic (1.95e-2)	unprognostic (1.37e-2)	Syncytiotrophoblasts
LGALS16		ENSG00000249861	Galectin 16	A8MUM7	19	39655913-39660647	Predicted intracellular proteins	Apoptosis			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at transcript level	Tissue enriched	Detected in single	16	placenta: 5.6	Cell type enriched	Detected in some	196	Syncytiotrophoblasts: 1968.8	Cancer enriched	Detected in single	11	testis cancer: 0.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	23	testis cancer: 11.8																					Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy																					Syncytiotrophoblasts
DPEP2NB		ENSG00000263201	DPEP2 neighbor	A0A0U1RQF7	16	68013436-68015911	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	5	testis: 4.0	Cell type enriched	Detected in some	4	Syncytiotrophoblasts: 69.2	Not detected	Not detected			Not detected	Not detected			Immune cell enhanced	Detected in single		eosinophil: 1.0	Lineage enriched	Detected in single	11	granulocytes: 1.0	Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected													Cluster 45: Eosinophils - Innate immune response	Cluster 83: Testis - Spermatogenesis		Cluster 67: Syncytiotrophoblasts - Pregnancy									unprognostic (1.91e-1)											unprognostic (3.22e-2)	Syncytiotrophoblasts
CGB1		ENSG00000267631	Chorionic gonadotropin subunit beta 1	A6NKQ9	19	49035569-49036895	Predicted intracellular proteins, Predicted secreted proteins		Hormone		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	11	pancreas: 2.7;pituitary gland: 4.3	Cell type enriched	Detected in some	103	Syncytiotrophoblasts: 179.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some												HPA038925, HPA038934, CAB080127	Approved				Secreted to blood						Cluster 25: Pancreas - Digestion	Cluster 62: Granulocytes - Innate immune response	Cluster 67: Syncytiotrophoblasts - Pregnancy			CAB080127: , HPA038925: AB_2676272, HPA038934: AB_2676277																		Syncytiotrophoblasts
ERVV-2	ENVV2	ENSG00000268964	Endogenous retrovirus group V member 2, envelope	B6SEH9	19	53044740-53051680	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	14	placenta: 8.4	Cell type enriched	Detected in some	30	Syncytiotrophoblasts: 91.5	Cancer enhanced	Detected in single		renal cancer: 0.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	20	testis cancer: 10.9										HPA076115			Approved	Centrosome,Cytosol							Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol	Centrosome	HPA076115: 				unprognostic (3.14e-3)		unprognostic (2.06e-1)				unprognostic (1.31e-1)			unprognostic (4.33e-9)	unprognostic (3.01e-2)	unprognostic (1.68e-1)	unprognostic (1.05e-1)	unprognostic (2.60e-4)	Syncytiotrophoblasts
ERVV-1	ENVV1, FLJ32214, HERV-V1	ENSG00000269526	Endogenous retrovirus group V member 1, envelope	B6SEH8	19	53013921-53016122	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	9	placenta: 16.0	Cell type enriched	Detected in some	49	Syncytiotrophoblasts: 401.2	Cancer enhanced	Detected in some		renal cancer: 0.6;urothelial cancer: 0.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	14	testis cancer: 6.2										HPA076115			Approved	Centrosome,Cytosol							Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol	Centrosome	HPA076115: 	unprognostic (1.04e-3)			unprognostic (7.32e-3)	unprognostic (2.97e-1)	unprognostic (2.70e-2)		unprognostic (1.67e-2)		unprognostic (9.92e-2)		unprognostic (6.75e-2)	unprognostic (4.34e-5)	unprognostic (3.48e-2)	unprognostic (5.80e-2)	unprognostic (3.18e-1)	unprognostic (1.35e-1)	Syncytiotrophoblasts
