Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CARNMT1	C9orf41, FLJ25795	ENSG00000156017	Carnosine N-methyltransferase 1	Q8N4J0	9	74980790-75028423	Enzymes, Predicted intracellular proteins		Methyltransferase, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in all	4	Early spermatids: 307.0	Low cancer specificity	Detected in all			Region enhanced	Detected in many		cerebellum: 24.6	Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Testis - Early spermatids, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA026756	Uncertain									Cluster 35: T-regs - Unknown function	Cluster 23: Testis - Cell cycle regulation	Cluster 55: Non-specific - Unknown function	Cluster 49: Early spermatids - Spermatogenesis			HPA026756: AB_1845824	unprognostic (1.59e-1)	unprognostic (1.02e-1)	unprognostic (2.99e-2)	unprognostic (4.81e-2)	unprognostic (3.48e-1)	unprognostic (1.56e-1)	unprognostic (3.22e-2)	unprognostic (4.92e-2)	unprognostic (3.94e-2)	unprognostic (1.15e-1)	unprognostic (2.42e-2)	unprognostic (1.54e-1)	unprognostic (1.25e-2)	unprognostic (1.45e-2)	unprognostic (3.00e-1)	unprognostic (1.85e-1)	unprognostic (4.62e-2)	Early spermatids
CIB4		ENSG00000157884	Calcium and integrin binding family member 4	A0PJX0	2	26581205-26641366	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	testis: 17.3	Cell type enriched	Detected in some	8	Early spermatids: 223.0	Cancer enhanced	Detected in some		renal cancer: 0.7;thyroid cancer: 0.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in some			HPA036130, HPA036131	Uncertain										Cluster 83: Testis - Spermatogenesis	Cluster 41: Non-specific - Cilium assembly	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA036130: AB_10670709, HPA036131: AB_2674959	unprognostic (3.63e-3)		unprognostic (1.78e-1)	unprognostic (2.61e-4)	unprognostic (1.63e-1)			unprognostic (1.66e-1)		unprognostic (1.27e-1)	unprognostic (4.29e-4)	unprognostic (1.57e-1)	unprognostic (3.19e-5)	unprognostic (1.20e-2)	unprognostic (3.63e-1)	unprognostic (1.76e-3)	unprognostic (3.50e-1)	Early spermatids
GOLGA6A	GLP, GOLGA6	ENSG00000159289	Golgin A6 family member A	Q9NYA3	15	74069857-74082550	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	18	liver: 4.1;testis: 15.1	Cell type enriched	Detected in some	7	Early spermatids: 35.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids									HPA044978, HPA050087, HPA072134	Supported		Approved	Nucleoplasm,Vesicles,Centrosome							Cluster 83: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization	Vesicles	Nucleoplasm, Centrosome	HPA044978: AB_2679165, HPA050087: AB_2681010, HPA072134: 					unprognostic (1.68e-1)		unprognostic (2.09e-2)			unprognostic (9.50e-2)				unprognostic (9.67e-2)	unprognostic (6.70e-2)			Early spermatids
ZNF222		ENSG00000159885	Zinc finger protein 222	Q9UK12	19	44025342-44033110	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	10	Early spermatids: 108.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Kidney - Endothelial cells, Testis - Early spermatids									HPA004086	Approved		Approved	Nucleoplasm,Nuclear bodies						Cluster 41: Basophils - Cellular respiration	Cluster 21: Non-specific - Transcription	Cluster 4: Non-specific - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm	Nuclear bodies	HPA004086: AB_2273259	unprognostic (1.91e-3)	unprognostic (3.41e-2)	unprognostic (8.08e-2)	unprognostic (1.02e-1)	unprognostic (3.81e-2)	unprognostic (7.45e-2)	unprognostic (1.75e-3)	unprognostic (6.75e-2)	unprognostic (1.58e-2)	unprognostic (7.58e-2)	prognostic favorable (5.56e-7)	unprognostic (2.19e-3)	unprognostic (1.36e-1)	unprognostic (2.44e-1)	unprognostic (8.42e-2)	unprognostic (2.05e-2)	unprognostic (1.16e-3)	Early spermatids
CLDND2	MGC33839	ENSG00000160318	Claudin domain containing 2	Q8NHS1	19	51367098-51369003	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		testis: 44.9	Cell type enriched	Detected in many	14	Early spermatids: 417.1	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA056971	Uncertain		Approved	Nucleoplasm						Cluster 10: Basophils - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 17: RS4;11 - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm		HPA056971: AB_2683294	unprognostic (2.86e-1)	unprognostic (4.29e-5)	unprognostic (2.29e-2)	unprognostic (3.40e-2)	unprognostic (1.19e-1)	unprognostic (9.42e-2)	unprognostic (5.74e-3)	unprognostic (1.79e-1)	unprognostic (2.67e-1)	unprognostic (1.09e-1)	unprognostic (1.25e-3)	unprognostic (1.13e-2)	unprognostic (1.94e-9)	unprognostic (4.00e-2)	unprognostic (3.95e-1)	unprognostic (1.85e-1)	unprognostic (8.70e-2)	Early spermatids
CCDC105	FLJ40365	ENSG00000160994	Coiled-coil domain containing 105	Q8IYK2	19	15010726-15023276	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	70	testis: 15.4	Cell type enriched	Detected in some	4	Early spermatids: 216.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA058585	Approved										Cluster 74: Testis - Spermatogenesis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA058585: AB_2683763																		Early spermatids
CCDC27	FLJ32825	ENSG00000162592	Coiled-coil domain containing 27	Q2M243	1	3746460-3771645	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	19	testis: 16.9	Cell type enriched	Detected in some	4	Early spermatids: 281.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Region enriched	Detected in single	11	basal ganglia: 1.1	HPA044395			Approved	Nucleoplasm,Cytosol							Cluster 74: Testis - Spermatogenesis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 49: Early spermatids - Spermatogenesis	Cytosol	Nucleoplasm	HPA044395: AB_10962987	unprognostic (1.36e-1)	unprognostic (6.67e-3)		unprognostic (3.23e-4)	unprognostic (3.13e-2)	unprognostic (3.42e-1)		unprognostic (2.07e-1)	unprognostic (1.79e-2)	unprognostic (7.18e-2)	unprognostic (1.20e-1)	unprognostic (2.17e-2)	unprognostic (2.54e-3)	unprognostic (2.66e-2)	unprognostic (2.46e-2)	unprognostic (2.28e-2)		Early spermatids
LRRC52	FLJ25811	ENSG00000162763	Leucine rich repeat containing 52	Q8N7C0	1	165544000-165563957	Predicted membrane proteins	Ion transport, Transport	Ion channel		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	4	testis: 16.7	Cell type enriched	Detected in some	5	Early spermatids: 223.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all														Cluster 48: Parathyroid gland - membrane proteins	Cluster 40: Non-specific - Enzymes	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (9.09e-2)			unprognostic (1.76e-2)	unprognostic (6.48e-2)			unprognostic (3.79e-2)	unprognostic (8.45e-2)	unprognostic (6.70e-4)						unprognostic (6.05e-4)		Early spermatids
ZSWIM2	MEX, MGC33890, ZZZ2	ENSG00000163012	Zinc finger SWIM-type containing 2	Q8NEG5	2	186827475-186849208	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Apoptosis, Ubl conjugation pathway	Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	13	testis: 9.3	Cell type enriched	Detected in some	4	Early spermatids: 85.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Testis - Early spermatids	Not detected	Not detected			Low region specificity	Detected in many														Cluster 78: Testis - Spermatogenesis	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 57: Early spermatids - Flagellum & Golgi organization								unprognostic (2.00e-1)													Early spermatids
DCLK3	DCAMKL3, DCDC3C, KIAA1765	ENSG00000163673	Doublecortin like kinase 3	Q9C098	3	36712422-36764349	Enzymes, Predicted membrane proteins		Kinase, Serine/threonine-protein kinase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 3.9;testis: 2.8	Cell type enriched	Detected in some	9	Early spermatids: 67.9	Cancer enriched	Detected in single	5	testis cancer: 1.2	Region enhanced	Detected in some		basal ganglia: 3.9	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	5	Neuroblastoma: 1.2	Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA040685, HPA053234	Approved		Approved	Vesicles,Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 7: Neuronal cell lines - Stereocilium	Cluster 57: Early spermatids - Flagellum & Golgi organization	Cytosol	Vesicles	HPA040685: AB_2732487, HPA053234: 	unprognostic (9.09e-3)	unprognostic (1.41e-3)	unprognostic (2.75e-1)	unprognostic (2.66e-2)	unprognostic (2.41e-1)	unprognostic (1.80e-1)	unprognostic (1.40e-2)	unprognostic (1.08e-2)	unprognostic (1.96e-2)	unprognostic (1.86e-2)	unprognostic (2.05e-1)	unprognostic (7.07e-2)	unprognostic (6.11e-5)	unprognostic (7.94e-3)	unprognostic (5.80e-2)	unprognostic (3.25e-3)	unprognostic (1.36e-2)	Early spermatids
SLC35G3	AMAC1, FLJ40154, TMEM21A	ENSG00000164729	Solute carrier family 35 member G3	Q8N808	17	35192520-35194523	Predicted membrane proteins, Transporters				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in single	7	testis: 2.3	Cell type enriched	Detected in some	5	Early spermatids: 33.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																			Cluster 32: T-cells - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 57: Early spermatids - Flagellum & Golgi organization					unprognostic (1.88e-1)		unprognostic (2.67e-1)		unprognostic (6.17e-3)				unprognostic (3.83e-1)				unprognostic (6.24e-2)	unprognostic (3.06e-1)			Early spermatids
SSMEM1	C7orf45, FLJ40316	ENSG00000165120	Serine rich single-pass membrane protein 1	Q8WWF3	7	130206344-130216844	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	159	testis: 32.3	Cell type enriched	Detected in some	10	Early spermatids: 595.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization								unprognostic (3.08e-1)				unprognostic (1.79e-1)					unprognostic (5.24e-1)	unprognostic (2.24e-1)			Early spermatids
METTL3	M6A, MT-A70, Spo8	ENSG00000165819	Methyltransferase like 3	Q86U44	14	21498133-21511342	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Biological rhythms, Differentiation, DNA damage, Immunity, Innate immunity, Oogenesis, Spermatogenesis	Methyltransferase, RNA-binding, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in all	5	Early spermatids: 210.1	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA079662			Supported	Nucleoplasm,Nuclear bodies,Golgi apparatus,Cytosol						Cluster 26: Non-specific - Mitochondria	Cluster 23: Testis - Cell cycle regulation	Cluster 46: Non-specific - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm, Cytosol	Nuclear bodies, Golgi apparatus	HPA079662: 	unprognostic (1.62e-1)	unprognostic (1.65e-1)	unprognostic (5.75e-2)	unprognostic (1.70e-1)	unprognostic (1.22e-1)	unprognostic (1.01e-1)	prognostic unfavorable (2.19e-5)	unprognostic (1.02e-3)	unprognostic (1.85e-1)	prognostic favorable (2.78e-4)	prognostic favorable (2.72e-4)	unprognostic (4.52e-2)	unprognostic (4.64e-3)	unprognostic (2.98e-2)	unprognostic (7.14e-2)	unprognostic (5.36e-2)	unprognostic (1.22e-1)	Early spermatids
C11orf65	MFI, MGC33948	ENSG00000166323	Chromosome 11 open reading frame 65	Q8NCR3	11	108308519-108467531	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	17	testis: 50.9	Cell type enriched	Detected in many	4	Early spermatids: 810.4	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in some			Low region specificity	Detected in all													Cluster 46: Basophils - DNA binding	Cluster 78: Testis - Spermatogenesis	Cluster 58: Non-specific - Basic cellular processes	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (8.05e-2)	unprognostic (4.89e-2)	unprognostic (1.62e-1)	unprognostic (2.11e-2)	unprognostic (4.15e-2)	unprognostic (3.79e-2)	unprognostic (2.07e-1)	unprognostic (5.78e-2)	unprognostic (3.54e-5)	unprognostic (2.72e-1)	unprognostic (2.48e-1)	unprognostic (1.02e-1)	unprognostic (1.04e-2)	unprognostic (1.25e-1)	unprognostic (1.84e-1)	unprognostic (8.87e-2)	unprognostic (2.50e-2)	Early spermatids
GOLGA6C		ENSG00000167195	Golgin A6 family member C	A6NDK9	15	75258599-75270199	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	27	testis: 9.9	Cell type enriched	Detected in some	6	Early spermatids: 10.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids									HPA044978, HPA050087, HPA072134	Supported		Approved	Nucleoplasm,Vesicles,Centrosome							Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization	Vesicles	Nucleoplasm, Centrosome	HPA044978: AB_2679165, HPA050087: AB_2681010, HPA072134: 															unprognostic (6.53e-3)			Early spermatids
GOT1L1	MGC33309	ENSG00000169154	Glutamic-oxaloacetic transaminase 1 like 1	Q8NHS2	8	37934281-37940124	Enzymes, Metabolic proteins, Predicted intracellular proteins		Aminotransferase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	25	testis: 14.1	Cell type enriched	Detected in some	5	Early spermatids: 135.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Not detected	Not detected			HPA028778	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 14: Bone cancer - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA028778: AB_10602138														unprognostic (6.93e-3)	unprognostic (5.46e-1)			Early spermatids
PDILT	PDIA7	ENSG00000169340	Protein disulfide isomerase like, testis expressed	Q8N807	16	20359175-20404737	Predicted intracellular proteins	Differentiation, Spermatogenesis	Chaperone, Developmental protein, Isomerase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	stomach 1: 122.7	Cell type enriched	Detected in some	4	Early spermatids: 151.5	Not detected	Not detected			Not detected	Not detected			Immune cell enhanced	Detected in single		plasmacytoid DC: 2.8	Low lineage specificity	Detected in single			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA041913	Approved				Intracellular and membrane					Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 4: Stomach - Digestion	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 49: Early spermatids - Spermatogenesis			HPA041913: AB_10795644							unprognostic (1.99e-1)					unprognostic (6.09e-2)	unprognostic (2.05e-3)	unprognostic (2.63e-1)				Early spermatids
TIGD4		ENSG00000169989	Tigger transposable element derived 4	Q8IY51	4	152769354-152779730	Predicted intracellular proteins		DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	4	retina: 22.1	Cell type enriched	Detected in some	5	Early spermatids: 137.6	Low cancer specificity	Detected in some			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Lung - Respiratory ciliated cells, Testis - Early spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA035649, HPA073768	Enhanced		Approved	Nucleoplasm,Cytosol						Cluster 40: NK-cells - Unknown function	Cluster 77: Retina - Visual perception	Cluster 51: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization	Cytosol	Nucleoplasm	HPA035649: AB_10670956, HPA073768: 	unprognostic (1.71e-1)	unprognostic (5.97e-2)	unprognostic (4.01e-2)	unprognostic (1.23e-4)	unprognostic (6.19e-3)	unprognostic (1.82e-2)	unprognostic (1.61e-5)	unprognostic (1.75e-1)	unprognostic (1.14e-1)	unprognostic (3.89e-3)	unprognostic (1.16e-2)	unprognostic (3.36e-2)	unprognostic (1.43e-2)	unprognostic (1.88e-1)	unprognostic (1.04e-1)	unprognostic (8.90e-2)	unprognostic (4.47e-2)	Early spermatids
NCBP2L		ENSG00000170935	Nuclear cap binding protein subunit 2 like	A6PVI3	X	107774899-107795829	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enhanced	Detected in some		adrenal gland: 1.1;testis: 2.6	Cell type enriched	Detected in some	10	Early spermatids: 51.6	Not detected	Not detected			Not detected	Not detected			Immune cell enriched	Detected in single	79	basophil: 8.3	Lineage enriched	Detected in single	79	granulocytes: 8.3	Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids					Not detected	Not detected			HPA010664	Uncertain									Cluster 34: Basophils - Unknown function	Cluster 43: Testis - Unknown function	Cluster 65: Breast cancer - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA010664: AB_1079451	unprognostic (3.22e-1)				unprognostic (8.00e-2)						unprognostic (5.64e-2)	unprognostic (7.29e-2)				unprognostic (2.64e-1)		Early spermatids
EFCAB3	FLJ25818	ENSG00000172421	EF-hand calcium binding domain 3	Q8N7B9	17	62343941-62416480	Predicted intracellular proteins, Transporters				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	14	testis: 6.0	Cell type enriched	Detected in some	7	Early spermatids: 87.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA046862	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 68: Kidney - Mixed function	Cluster 49: Early spermatids - Spermatogenesis			HPA046862: AB_2679844													unprognostic (2.99e-6)					Early spermatids
XKR3	MGC57211, XTES	ENSG00000172967	XK related 3	Q5GH77	22	16783412-16821699	Predicted membrane proteins, Transporters				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	43	testis: 8.1	Cell type enriched	Detected in some	16	Early spermatids: 202.9	Not detected	Not detected			Not detected	Not detected			Immune cell enhanced	Detected in single		neutrophil: 1.6	Lineage enriched	Detected in single	13	granulocytes: 1.6	Group enriched	Detected in some	6	Bladder cancer: 1.9;Myeloma: 7.1	Testis - Early spermatids, Testis - Late spermatids									HPA003379, HPA035081	Uncertain									Cluster 1: Neutrophils - Mixed function	Cluster 74: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA003379: AB_10602682, HPA035081: AB_2674451	unprognostic (4.57e-1)				unprognostic (3.37e-1)								unprognostic (3.11e-2)	unprognostic (3.13e-2)	unprognostic (5.77e-2)			Early spermatids
TENT5D	CT1.26, CT112, FAM46D, MGC26999	ENSG00000174016	Terminal nucleotidyltransferase 5D	Q8NEK8	X	80335504-80445311	Enzymes, Predicted intracellular proteins		Nucleotidyltransferase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	35	testis: 3.4	Cell type enriched	Detected in some	10	Early spermatids: 33.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids	Not detected	Not detected			Not detected	Not detected			HPA059362	Uncertain										Cluster 83: Testis - Spermatogenesis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA059362: AB_2683991	unprognostic (3.49e-1)			unprognostic (1.14e-2)					unprognostic (4.36e-1)	unprognostic (1.59e-1)		unprognostic (4.64e-1)		unprognostic (4.28e-2)	unprognostic (8.21e-3)	unprognostic (2.95e-3)		Early spermatids
GOLGA6L2	CT105, FLJ36144	ENSG00000174450	Golgin A6 family like 2	Q8N9W4	15	23439038-23447243	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	45	testis: 53.7	Cell type enriched	Detected in some	10	Early spermatids: 841.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	7	Myeloma: 1.1	Testis - Late spermatids																				Cluster 36: Testis - Spermatogenesis	Cluster 51: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization					unprognostic (1.45e-1)	unprognostic (4.86e-2)	unprognostic (4.12e-1)	unprognostic (1.92e-2)	unprognostic (1.24e-1)								unprognostic (5.52e-2)	unprognostic (8.71e-2)			Early spermatids
TMEM81	HC3107, KVLA2788, MGC75217, UNQ2788	ENSG00000174529	Transmembrane protein 81	Q6P7N7	1	205083129-205084460	Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Low tissue specificity	Detected in many			Cell type enriched	Detected in some	6	Early spermatids: 19.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA052515			Approved	Intermediate filaments						Cluster 46: Basophils - DNA binding	Cluster 39: Non-specific - Mitochondria	Cluster 18: Non-specific - RNA binding	Cluster 57: Early spermatids - Flagellum & Golgi organization	Intermediate filaments		HPA052515: AB_2681858	unprognostic (9.19e-3)	unprognostic (3.53e-1)	unprognostic (1.91e-3)	unprognostic (6.48e-2)	unprognostic (2.44e-1)	unprognostic (2.08e-1)	prognostic unfavorable (3.25e-6)	unprognostic (3.66e-2)	unprognostic (2.68e-2)	unprognostic (6.18e-2)	unprognostic (5.86e-2)	unprognostic (2.48e-2)	prognostic unfavorable (6.65e-9)	unprognostic (8.91e-2)	unprognostic (6.24e-2)	unprognostic (2.42e-1)	prognostic favorable (2.67e-4)	Early spermatids
