Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
LBX1	HPX6, LBX1H	ENSG00000138136	Ladybird homeobox 1	P52954	10	101226195-101229794	Predicted intracellular proteins, Transcription factors	Differentiation, Myogenesis, Neurogenesis, Transcription, Transcription regulation	Developmental protein, DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	6	skeletal muscle: 26.5	Cell type enriched	Detected in single	17	Skeletal myocytes: 3.0	Not detected	Not detected			Group enriched	Detected in many	5	cerebellum: 1.9;medulla oblongata: 3.5;pons: 2.5;spinal cord: 4.5	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Bone cancer: 4.9		Group enriched	Detected in some	24	cerebellum: 1.6;pons and medulla: 3.0	Group enriched	Detected in some	18	cerebellum: 1.2;medulla oblongata: 2.0;spinal cord: 2.0	HPA002016, HPA002086, CAB079927	Uncertain		Approved	Nucleoplasm,Nucleoli,Nuclear bodies,Cytosol							Cluster 80: Striated muscle - Unknown function	Cluster 28: Bone cancer CADO-ES1 - Glutamate signalling	Cluster 11: Non-specific - Transcription	Nucleoplasm	Nucleoli, Nuclear bodies, Cytosol	CAB079927: , HPA002016: AB_2666518, HPA002086: AB_1079242		unprognostic (4.13e-1)			unprognostic (3.86e-2)	unprognostic (2.25e-2)		unprognostic (2.29e-1)	unprognostic (7.28e-3)	unprognostic (3.31e-1)				unprognostic (9.76e-2)	unprognostic (1.45e-1)			Skeletal myocytes
CHRNA1	CHRNA	ENSG00000138435	Cholinergic receptor nicotinic alpha 1 subunit	P02708	2	174747592-174787935	Disease related genes, Human disease related genes, Predicted membrane proteins, Transporters	Ion transport, Transport	Ion channel, Ligand-gated ion channel, Receptor	Congenital myasthenic syndrome, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	skeletal muscle: 170.1	Cell type enriched	Detected in some	13	Skeletal myocytes: 152.4	Cancer enhanced	Detected in many		glioma: 5.8	Group enriched	Detected in some	13	cerebral cortex: 12.8;hippocampal formation: 5.5	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	39	Sarcoma: 113.1	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many			HPA071554	Enhanced		Supported	Plasma membrane						Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 11: Non-specific - Transcription	Plasma membrane		HPA071554: AB_2686416	unprognostic (1.49e-1)	unprognostic (1.97e-1)	unprognostic (1.22e-3)	unprognostic (2.28e-2)	unprognostic (2.96e-1)	unprognostic (8.55e-3)	unprognostic (5.34e-2)	unprognostic (5.29e-3)	unprognostic (9.59e-2)	unprognostic (9.64e-2)	unprognostic (9.66e-2)	unprognostic (6.37e-2)	unprognostic (4.18e-4)	unprognostic (2.04e-1)	unprognostic (1.31e-1)	unprognostic (1.86e-1)	unprognostic (7.18e-2)	Skeletal myocytes
FEM1A		ENSG00000141965	Fem-1 homolog A	Q9BSK4	19	4791734-4801273	Predicted intracellular proteins	Ubl conjugation pathway			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	11	skeletal muscle: 273.6;tongue: 121.2	Cell type enriched	Detected in all	4	Skeletal myocytes: 119.8	Low cancer specificity	Detected in some			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Heart muscle - Cardiomyocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA016565, HPA063622			Supported	Nucleoplasm,Golgi apparatus,Cytosol						Cluster 34: Basophils - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 53: Non-specific - mRNA processing	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm, Golgi apparatus	Cytosol	HPA016565: AB_1848489, HPA063622: AB_2685063	unprognostic (4.62e-2)	unprognostic (1.96e-1)	unprognostic (1.66e-1)	unprognostic (6.75e-2)	unprognostic (3.60e-1)	unprognostic (2.42e-3)	unprognostic (2.04e-1)	unprognostic (6.74e-2)	unprognostic (1.25e-2)	unprognostic (9.21e-2)	unprognostic (2.28e-3)	unprognostic (6.25e-2)	unprognostic (6.18e-5)	unprognostic (3.72e-3)	unprognostic (1.25e-1)	unprognostic (1.91e-1)	unprognostic (4.70e-2)	Skeletal myocytes
SYPL2	Mg29	ENSG00000143028	Synaptophysin like 2	Q5VXT5	1	109466546-109482134	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	13	skeletal muscle: 363.5;tongue: 175.3	Cell type enriched	Detected in some	4	Skeletal myocytes: 53.4	Cancer enhanced	Detected in many		renal cancer: 3.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Rhabdoid: 2.7;Sarcoma: 3.3	Prostate - Smooth muscle cells, Skin - Sebaceous gland cells, Testis - Sertoli cells	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA076657			Approved	Plasma membrane,Cytosol							Cluster 33: Striated muscle - Muscle contraction	Cluster 20: Connective tissue cells - ECM organization	Cluster 27: Skeletal myocytes - Muscle contraction	Cytosol	Plasma membrane	HPA076657: 	unprognostic (1.82e-2)	unprognostic (1.81e-1)	unprognostic (2.90e-4)	unprognostic (6.63e-2)	unprognostic (1.35e-1)	unprognostic (9.36e-3)	unprognostic (2.84e-2)	unprognostic (2.57e-1)	unprognostic (2.35e-1)	unprognostic (3.11e-1)	unprognostic (2.34e-1)	unprognostic (1.08e-1)	prognostic favorable (3.05e-4)	unprognostic (2.54e-3)	unprognostic (3.40e-1)	unprognostic (9.46e-3)	unprognostic (6.39e-4)	Skeletal myocytes
CASQ1	CASQ, PDIB1	ENSG00000143318	Calsequestrin 1	P31415	1	160190575-160201886	Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters		Muscle protein	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	64	skeletal muscle: 4442.6;tongue: 1892.7	Cell type enriched	Detected in some	8	Skeletal myocytes: 197.0	Cancer enhanced	Detected in many		glioma: 5.1	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Bladder cancer: 3.1;testis cancer: 3.5	Skeletal muscle - Skeletal myocytes, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA007845, CAB015170, HPA026823	Enhanced		Approved	Nucleoplasm,Mitochondria	Intracellular and membrane				270000		Cluster 33: Striated muscle - Muscle contraction	Cluster 11: Lymphoma - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm, Mitochondria		CAB015170: AB_2071451, HPA007845: AB_1078388, HPA026823: AB_10603557	unprognostic (1.87e-2)	unprognostic (3.97e-3)	unprognostic (1.01e-1)	unprognostic (1.13e-2)	unprognostic (2.03e-2)	unprognostic (6.85e-2)	unprognostic (1.96e-2)	unprognostic (4.65e-3)	unprognostic (3.85e-2)	unprognostic (1.01e-2)	unprognostic (2.87e-2)	unprognostic (3.01e-2)	unprognostic (3.21e-3)	unprognostic (9.04e-4)	unprognostic (1.80e-1)	unprognostic (1.58e-1)	prognostic favorable (8.93e-5)	Skeletal myocytes
SEMA6C	KIAA1869	ENSG00000143434	Semaphorin 6C	Q9H3T2	1	151131685-151146664	Predicted intracellular proteins, Predicted membrane proteins	Differentiation, Neurogenesis	Developmental protein		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in all	5	skeletal muscle: 322.9;tongue: 96.9	Cell type enriched	Detected in many	4	Skeletal myocytes: 99.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Liver - Hepatocytes, Skeletal muscle - Skeletal myocytes, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA076150, HPA077625			Approved	Nucleoplasm,Nucleoli fibrillar center,Plasma membrane,Cytosol	Intracellular and membrane				1500000		Cluster 33: Striated muscle - Muscle contraction	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm, Plasma membrane	Nucleoli fibrillar center, Cytosol	HPA076150: , HPA077625: 	unprognostic (6.97e-2)	unprognostic (8.40e-2)	unprognostic (1.56e-3)	prognostic unfavorable (3.27e-4)	unprognostic (2.79e-1)	unprognostic (2.88e-2)	unprognostic (3.00e-2)	unprognostic (1.24e-2)	unprognostic (5.66e-3)	unprognostic (4.25e-2)	prognostic favorable (3.06e-5)	unprognostic (3.72e-2)	unprognostic (1.67e-2)	unprognostic (6.12e-2)	unprognostic (9.49e-2)	unprognostic (1.10e-1)	unprognostic (1.85e-1)	Skeletal myocytes
ACTA1	ACTA, NEM3	ENSG00000143632	Actin alpha 1, skeletal muscle	P68133	1	229431245-229434098	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Muscle protein	Disease variant, Nemaline myopathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	skeletal muscle: 133409.0	Cell type enriched	Detected in some	5	Skeletal myocytes: 16202.1	Group enriched	Detected in many	18	head and neck cancer: 133.1;prostate cancer: 34.7	Low region specificity	Detected in many			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Cancer enhanced	Detected in some		breast cancer: 3.7;Sarcoma: 3.0	Skeletal muscle - Skeletal myocytes, Skin - Smooth muscle cells	Low region specificity	Detected in all							CAB000045, HPA041264, HPA041271	Enhanced								2800000000	Cluster 45: Eosinophils - Innate immune response	Cluster 33: Striated muscle - Muscle contraction	Cluster 6: BEWO - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction			CAB000045: AB_2242301, HPA041264: AB_2677383, HPA041271: AB_2677386	unprognostic (5.59e-2)	unprognostic (1.60e-2)	unprognostic (1.77e-1)	unprognostic (3.07e-4)	unprognostic (5.75e-3)	unprognostic (3.84e-3)	unprognostic (1.86e-1)	unprognostic (7.61e-2)	unprognostic (1.32e-1)	unprognostic (2.24e-1)	unprognostic (2.64e-3)	unprognostic (2.50e-1)	unprognostic (1.56e-3)	unprognostic (9.40e-4)	unprognostic (2.61e-1)	unprognostic (1.58e-2)	unprognostic (1.01e-1)	Skeletal myocytes
GADL1		ENSG00000144644	Glutamate decarboxylase like 1	Q6ZQY3	3	30726200-30894765	Enzymes, Predicted intracellular proteins		Decarboxylase, Lyase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	7	skeletal muscle: 25.8;tongue: 11.3	Cell type enriched	Detected in some	7	Skeletal myocytes: 16.8	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Kidney - Ascending Loop of Henle cells, Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in many			HPA039160, HPA040229	Uncertain		Approved	Plasma membrane,Cytosol							Cluster 33: Striated muscle - Muscle contraction	Cluster 14: Bone cancer - Transcription	Cluster 27: Skeletal myocytes - Muscle contraction	Plasma membrane, Cytosol		HPA039160: AB_10796222, HPA040229: AB_10796118	unprognostic (4.96e-2)	unprognostic (1.30e-2)	unprognostic (9.83e-2)	unprognostic (1.39e-2)	unprognostic (5.60e-2)	unprognostic (7.32e-2)		unprognostic (5.05e-3)	unprognostic (8.37e-2)	unprognostic (1.23e-2)	unprognostic (2.02e-3)	unprognostic (1.63e-1)	unprognostic (1.98e-5)	unprognostic (8.81e-2)	unprognostic (4.54e-2)	unprognostic (4.39e-1)	unprognostic (1.06e-1)	Skeletal myocytes
ASB10	GLC1F	ENSG00000146926	Ankyrin repeat and SOCS box containing 10	Q8WXI3	7	151175698-151187832	Disease related genes, Human disease related genes, Predicted intracellular proteins	Ubl conjugation pathway		Disease variant, Glaucoma	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		heart muscle: 26.7;skeletal muscle: 77.9;tongue: 14.2	Cell type enriched	Detected in some	4	Skeletal myocytes: 39.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Not detected	Not detected			HPA079685	Enhanced										Cluster 13: Striated muscle - Muscle contraction	Cluster 17: RS4;11 - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction			HPA079685: 						unprognostic (6.72e-3)				unprognostic (1.96e-1)								Skeletal myocytes
ARHGAP36	FLJ30058	ENSG00000147256	Rho GTPase activating protein 36	Q6ZRI8	X	131058346-131089885	Predicted intracellular proteins		GTPase activation		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	22	adrenal gland: 105.4;brain: 144.3;pituitary gland: 176.9	Cell type enriched	Detected in some	21	Skeletal myocytes: 31.7	Cancer enriched	Detected in some	21	thyroid cancer: 62.5	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	8	Neuroblastoma: 34.8	Testis - Spermatogonia	Region enhanced	Detected in many		hypothalamus: 89.4	Low region specificity	Detected in many			HPA002064, HPA076209	Enhanced		Approved	Nucleoplasm,Vesicles,Plasma membrane		Yes					Cluster 26: Pituitary gland - Hormone signaling	Cluster 21: Neuroblastoma - Neuronal signaling	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm	Vesicles, Plasma membrane	HPA002064: AB_1078891, HPA076209: 	unprognostic (2.92e-2)			unprognostic (7.71e-9)	unprognostic (2.19e-1)	unprognostic (8.15e-2)				unprognostic (1.67e-1)	unprognostic (1.78e-1)	unprognostic (2.73e-1)		unprognostic (1.40e-2)	unprognostic (1.34e-2)	unprognostic (2.31e-1)		Skeletal myocytes
IDI2	IPPI2	ENSG00000148377	Isopentenyl-diphosphate delta isomerase 2	Q9BXS1	10	1018910-1025859	Enzymes, Metabolic proteins, Predicted intracellular proteins	Cholesterol biosynthesis, Cholesterol metabolism, Isoprene biosynthesis, Lipid biosynthesis, Lipid metabolism, Steroid biosynthesis, Steroid metabolism, Sterol biosynthesis, Sterol metabolism	Isomerase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	23	skeletal muscle: 273.8	Cell type enriched	Detected in some	10	Skeletal myocytes: 18.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		skin cancer: 1.1		Not detected	Not detected							HPA041254			Supported	Vesicles							Cluster 33: Striated muscle - Muscle contraction	Cluster 16: Skin cancer - Melanocyte processes	Cluster 27: Skeletal myocytes - Muscle contraction	Vesicles		HPA041254: AB_10794270									unprognostic (6.69e-3)	unprognostic (4.05e-2)				unprognostic (1.64e-1)				Skeletal myocytes
PDLIM3	ALP	ENSG00000154553	PDZ and LIM domain 3	Q53GG5	4	185500660-185535507	Plasma proteins, Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	10	skeletal muscle: 4781.7;tongue: 1519.6	Cell type enriched	Detected in many	7	Skeletal myocytes: 2366.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Myeloma: 25.2;Sarcoma: 28.0	Adipose subcutaneous - Smooth muscle cells, Colon - Smooth muscle cells, Lung - Smooth muscle cells, Prostate - Smooth muscle cells, Skin - Smooth muscle cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA004749	Enhanced		Supported	Cytosol					240000		Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Cytosol		HPA004749: AB_1855150	unprognostic (2.75e-1)	unprognostic (3.85e-2)	unprognostic (3.20e-2)	unprognostic (2.49e-1)	unprognostic (1.08e-2)	unprognostic (1.11e-2)	prognostic unfavorable (7.22e-4)	unprognostic (3.15e-2)	unprognostic (3.64e-1)	unprognostic (1.62e-1)	unprognostic (9.46e-2)	unprognostic (3.77e-1)	prognostic unfavorable (4.97e-7)	unprognostic (1.64e-3)	unprognostic (7.77e-2)	prognostic unfavorable (2.13e-6)	unprognostic (2.78e-3)	Skeletal myocytes
MAP3K7CL	C21orf7, TAK1L, TAKL, TAKL-1, TAKL-2, TAKL-4	ENSG00000156265	MAP3K7 C-terminal like	P57077	21	29077471-29175889	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		skeletal muscle: 41.2;tongue: 45.6	Cell type enriched	Detected in many	5	Skeletal myocytes: 173.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in all		basophil: 53.1	Group enriched	Detected in all	8	B-cells: 22.8;granulocytes: 53.1;monocytes: 14.1	Cancer enhanced	Detected in all		Sarcoma: 45.8						Not detected	Not detected			HPA030079, HPA042439	Uncertain		Approved	Nucleoplasm						Cluster 34: Basophils - Unknown function	Cluster 13: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 4: Platelets - Platelet activation	Nucleoplasm		HPA030079: AB_2673299, HPA042439: AB_10794422	unprognostic (2.23e-1)	unprognostic (2.06e-1)	unprognostic (9.36e-2)	unprognostic (1.99e-3)	unprognostic (4.98e-2)	unprognostic (7.00e-3)	unprognostic (3.40e-3)	unprognostic (1.38e-1)	unprognostic (6.22e-2)	unprognostic (1.93e-2)	unprognostic (1.28e-3)	unprognostic (4.39e-3)	prognostic unfavorable (8.31e-6)	unprognostic (2.68e-3)	unprognostic (1.57e-1)	unprognostic (1.12e-1)	unprognostic (8.10e-2)	Skeletal myocytes
KLHL40	KBTBD5, NEM8, SRYP	ENSG00000157119	Kelch like family member 40	Q2TBA0	3	42685537-42692544	Disease related genes, Human disease related genes, Predicted intracellular proteins	Ubl conjugation pathway	Developmental protein	Disease variant, Nemaline myopathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	62	skeletal muscle: 431.2;tongue: 162.3	Cell type enriched	Detected in some	25	Skeletal myocytes: 257.3	Cancer enhanced	Detected in single		head and neck cancer: 1.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Late spermatids	Low region specificity	Detected in many			Low region specificity	Detected in many			HPA024463, HPA052201	Enhanced										Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction			HPA024463: AB_1852095, HPA052201: AB_2681759					unprognostic (1.13e-1)	unprognostic (3.28e-2)			unprognostic (1.19e-1)	unprognostic (2.09e-1)		unprognostic (7.85e-2)			unprognostic (2.50e-1)	unprognostic (4.04e-1)		Skeletal myocytes
TNNI1		ENSG00000159173	Troponin I1, slow skeletal type	P19237	1	201403768-201429866	Predicted intracellular proteins		Actin-binding, Muscle protein		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	40	skeletal muscle: 12562.8;tongue: 3158.3	Cell type enriched	Detected in some	39	Skeletal myocytes: 2217.0	Group enriched	Detected in many	5	head and neck cancer: 9.6;prostate cancer: 3.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	9	Sarcoma: 201.8	Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA028190	Approved		Uncertain	Nucleoplasm,Nucleoli					74000		Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm	Nucleoli	HPA028190: AB_10600831	unprognostic (2.82e-2)	unprognostic (2.27e-1)	unprognostic (2.91e-1)	unprognostic (5.39e-2)	unprognostic (2.31e-2)	prognostic unfavorable (9.27e-4)	unprognostic (1.93e-2)	unprognostic (2.37e-1)	unprognostic (4.25e-1)	unprognostic (3.81e-2)	unprognostic (1.75e-1)	unprognostic (2.92e-2)	unprognostic (1.05e-2)	unprognostic (2.59e-2)	unprognostic (3.52e-1)	unprognostic (2.11e-1)	unprognostic (1.71e-1)	Skeletal myocytes
PCNT	KEN, KIAA0402, PCN, PCNT2, PCNTB, SCKL4	ENSG00000160299	Pericentrin	O95613	21	46324141-46445769	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Calmodulin-binding	Dwarfism	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	5	skeletal muscle: 239.2	Cell type enriched	Detected in many	8	Skeletal myocytes: 378.1	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Group enriched	Detected in many	6	dendritic cells: 4.6;granulocytes: 6.0;T-cells: 8.8	Low cancer specificity	Detected in all			Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA016820, HPA019887, HPA032101	Approved		Supported	Centriolar satellite,Centrosome,Cytosol						Cluster 16: MAIT-cells - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 27: Skeletal myocytes - Muscle contraction	Centrosome	Centriolar satellite, Cytosol	HPA016820: AB_1855079, HPA019887: AB_1855080, HPA032101: AB_2674151	unprognostic (9.07e-2)	unprognostic (1.01e-1)	unprognostic (1.65e-2)	unprognostic (1.30e-2)	unprognostic (5.35e-2)	unprognostic (3.40e-3)	unprognostic (1.27e-2)	unprognostic (2.59e-1)	unprognostic (9.29e-2)	unprognostic (1.35e-2)	unprognostic (1.59e-3)	unprognostic (3.86e-2)	unprognostic (1.95e-2)	unprognostic (5.83e-2)	unprognostic (2.90e-1)	unprognostic (3.36e-1)	unprognostic (5.86e-2)	Skeletal myocytes
IP6K3	IHPK3, INSP6K3	ENSG00000161896	Inositol hexakisphosphate kinase 3	Q96PC2	6	33721662-33746905	Enzymes, Metabolic proteins, Predicted intracellular proteins		Kinase, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	7	skeletal muscle: 308.1;tongue: 83.3	Cell type enriched	Detected in some	5	Skeletal myocytes: 74.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Sarcoma: 4.0;testis cancer: 5.3		Low region specificity	Detected in some			Not detected	Not detected			HPA053644, HPA062531	Enhanced		Approved	Nucleoplasm,Cytosol		Yes					Cluster 80: Striated muscle - Unknown function	Cluster 42: Sarcoma - Muscle contraction	Cluster 11: Non-specific - Transcription	Nucleoplasm	Cytosol	HPA053644: AB_2682214, HPA062531: 	unprognostic (3.23e-2)	unprognostic (2.87e-1)	unprognostic (2.07e-5)	unprognostic (1.07e-3)	unprognostic (2.20e-1)	unprognostic (5.10e-3)	unprognostic (1.38e-1)	unprognostic (1.75e-1)	unprognostic (2.45e-1)	unprognostic (2.47e-2)	unprognostic (1.24e-2)	unprognostic (2.94e-3)	prognostic unfavorable (6.09e-4)	unprognostic (1.63e-2)	unprognostic (2.01e-1)	unprognostic (2.66e-3)	unprognostic (1.33e-1)	Skeletal myocytes
ANKRD23	DARP, FLJ32449, MARP3	ENSG00000163126	Ankyrin repeat domain 23	Q86SG2	2	96824526-96857934	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	39	skeletal muscle: 1438.6;tongue: 448.6	Cell type enriched	Detected in many	8	Skeletal myocytes: 55.4	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many				Low region specificity	Detected in many							HPA036201	Approved		Approved	Nucleoplasm,Actin filaments,Cytosol							Cluster 33: Striated muscle - Muscle contraction	Cluster 44: Myeloma - Humoral immune response	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm, Cytosol	Actin filaments	HPA036201: AB_10673347	unprognostic (2.48e-1)	unprognostic (7.83e-4)	unprognostic (4.93e-4)	unprognostic (1.21e-2)	unprognostic (4.28e-1)	unprognostic (3.28e-1)	unprognostic (3.27e-2)	unprognostic (6.66e-2)	unprognostic (2.46e-2)	unprognostic (3.59e-2)	unprognostic (1.81e-4)	unprognostic (1.43e-1)	unprognostic (2.04e-6)	unprognostic (2.70e-1)	unprognostic (1.39e-1)	unprognostic (1.54e-1)	unprognostic (2.70e-4)	Skeletal myocytes
TMOD4	Sk-Tmod	ENSG00000163157	Tropomodulin 4	Q9NZQ9	1	151169986-151176284	Predicted intracellular proteins		Actin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	68	skeletal muscle: 1225.0;tongue: 534.1	Cell type enriched	Detected in some	65	Skeletal myocytes: 210.8	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in some			HPA028203	Enhanced									Cluster 24: B-cells - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 44: Myeloma - Humoral immune response	Cluster 27: Skeletal myocytes - Muscle contraction			HPA028203: AB_10600830																		Skeletal myocytes
