Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
MYL3	CMH8, MLC1SB, MLC1V, VLC1	ENSG00000160808	Myosin light chain 3	P08590	3	46835111-46882172	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Motor protein, Muscle protein, Myosin	Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		heart muscle: 9155.0;skeletal muscle: 5135.3;tongue: 2074.2	Cell type enriched	Detected in some	16	Cardiomyocytes: 4627.2	Group enriched	Detected in many	4	head and neck cancer: 3.0;prostate cancer: 3.4;renal cancer: 8.8	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		liver cancer: 7.8	Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA016564, CAB018662, HPA046859, HPA063034	Enhanced		Approved	Nucleoli,Mitochondria					7300000	Cluster 29: Plasmacytoid DCs - Unknown function	Cluster 38: Heart - Muscle contraction	Cluster 6: BEWO - Unknown function	Cluster 77: Cardiomyocytes - Muscle contraction	Nucleoli, Mitochondria		CAB018662: AB_627952, HPA016564: AB_1854244, HPA046859: AB_2679842, HPA063034: AB_2684927	unprognostic (3.11e-1)	unprognostic (2.64e-2)	unprognostic (5.55e-2)	unprognostic (1.51e-1)	unprognostic (1.77e-1)	unprognostic (4.44e-2)	unprognostic (9.67e-3)	unprognostic (3.37e-2)	unprognostic (4.72e-3)	unprognostic (3.63e-2)	unprognostic (1.08e-1)	unprognostic (7.88e-2)	prognostic favorable (1.22e-8)	unprognostic (1.16e-3)	unprognostic (9.45e-3)	unprognostic (7.18e-5)	unprognostic (2.53e-3)	Cardiomyocytes
COX7A1	COX7A, COX7AH	ENSG00000161281	Cytochrome c oxidase subunit 7A1	P24310	19	36150922-36152449	Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters		Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in all	18	heart muscle: 2260.5;skeletal muscle: 6947.0;tongue: 4960.0	Cell type enriched	Detected in many	25	Cardiomyocytes: 24900.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		thyroid cancer: 27.3	Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Prostate - Smooth muscle cells	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 8: Neutrophils - Inflammatory response	Cluster 13: Striated muscle - Muscle contraction	Cluster 20: Connective tissue cells - ECM organization	Cluster 77: Cardiomyocytes - Muscle contraction				unprognostic (5.48e-2)	unprognostic (1.19e-1)	unprognostic (6.13e-3)	unprognostic (6.46e-3)	unprognostic (5.33e-2)	unprognostic (3.87e-2)	unprognostic (3.77e-2)	unprognostic (9.93e-2)	unprognostic (1.92e-1)	unprognostic (1.41e-1)	unprognostic (9.49e-2)	unprognostic (1.46e-1)	unprognostic (7.84e-3)	unprognostic (7.27e-3)	unprognostic (9.44e-2)	unprognostic (6.23e-2)	unprognostic (1.54e-2)	Cardiomyocytes
NEXN	NELIN, nexilin	ENSG00000162614	Nexilin F-actin binding protein	Q0ZGT2	1	77888513-77943895	Disease related genes, Human disease related genes, Predicted intracellular proteins		Actin-binding	Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	heart muscle: 404.8;skeletal muscle: 676.9;tongue: 548.9	Cell type enriched	Detected in many	5	Cardiomyocytes: 3575.4	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Low cancer specificity	Detected in many			Colon - Smooth muscle cells, Liver - Hepatic stellate cells, Prostate - Smooth muscle cells	Region enhanced	Detected in all		basal ganglia: 40.4	Group enriched	Detected in all	4	basal ganglia: 9.0;midbrain: 13.4;pons: 10.0;thalamus: 25.2	HPA011185, HPA011904	Approved		Supported	Plasma membrane,Actin filaments					2900000	Cluster 8: Neutrophils - Inflammatory response	Cluster 13: Striated muscle - Muscle contraction	Cluster 20: Connective tissue cells - ECM organization	Cluster 77: Cardiomyocytes - Muscle contraction	Plasma membrane, Actin filaments		HPA011185: AB_1854409, HPA011904: 	unprognostic (9.73e-2)	unprognostic (6.72e-2)	prognostic unfavorable (5.60e-4)	unprognostic (1.72e-2)	unprognostic (1.11e-1)	unprognostic (1.42e-2)	unprognostic (1.62e-2)	unprognostic (1.09e-1)	unprognostic (3.03e-2)	unprognostic (2.22e-1)	unprognostic (1.46e-1)	unprognostic (3.25e-1)	unprognostic (5.41e-2)	unprognostic (5.60e-2)	unprognostic (2.48e-1)	unprognostic (9.65e-3)	unprognostic (3.68e-2)	Cardiomyocytes
SLMAP	KIAA1601, SLAP	ENSG00000163681	Sarcolemma associated protein	Q14BN4	3	57755450-57930003	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in all	4	Cardiomyocytes: 482.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Adipose subcutaneous - Smooth muscle cells, Colon - Smooth muscle cells, Prostate - Smooth muscle cells, Testis - Spermatocytes, Testis - Spermatogonia	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA002357, HPA002358	Enhanced		Approved	Endoplasmic reticulum					9200	Cluster 49: Eosinophils - Unknown function	Cluster 12: Smooth muscle tissue - Mixed function	Cluster 5: Non-specific - Unknown function	Cluster 15: Smooth muscle cells - Muscle contraction	Endoplasmic reticulum		HPA002357: AB_1080023, HPA002358: AB_1080021	unprognostic (3.70e-1)	unprognostic (2.87e-2)	unprognostic (1.82e-3)	unprognostic (3.43e-2)	unprognostic (3.34e-1)	unprognostic (6.18e-2)	unprognostic (1.47e-2)	prognostic unfavorable (7.98e-4)	unprognostic (1.23e-1)	unprognostic (1.59e-1)	unprognostic (2.59e-3)	unprognostic (1.06e-1)	prognostic favorable (1.58e-6)	unprognostic (8.18e-2)	unprognostic (1.93e-1)	unprognostic (1.92e-2)	unprognostic (6.08e-2)	Cardiomyocytes
FBXO40	Fbx40, KIAA1195	ENSG00000163833	F-box protein 40	Q9UH90	3	121593379-121630295	Plasma proteins, Predicted intracellular proteins	Ubl conjugation pathway			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	97	heart muscle: 90.4;skeletal muscle: 162.2;tongue: 100.3	Cell type enriched	Detected in some	20	Cardiomyocytes: 517.3	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose subcutaneous - Smooth muscle cells, Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes	Region enhanced	Detected in some		pons and medulla: 1.7	Low region specificity	Detected in many													Cluster 49: Eosinophils - Unknown function	Cluster 13: Striated muscle - Muscle contraction	Cluster 44: Myeloma - Humoral immune response	Cluster 77: Cardiomyocytes - Muscle contraction				unprognostic (1.67e-2)	unprognostic (1.23e-4)			unprognostic (9.17e-2)	unprognostic (6.65e-2)	unprognostic (2.62e-1)	unprognostic (1.43e-2)	unprognostic (1.22e-1)	unprognostic (7.01e-2)	unprognostic (2.91e-1)	unprognostic (2.50e-1)	unprognostic (3.48e-2)	unprognostic (1.01e-1)	unprognostic (4.14e-1)		unprognostic (4.30e-2)	Cardiomyocytes
SYNPO2L	FLJ12921	ENSG00000166317	Synaptopodin 2 like	Q9H987	10	73644881-73663803	Plasma proteins, Predicted intracellular proteins		Actin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	18	heart muscle: 262.3;skeletal muscle: 279.2;tongue: 87.2	Cell type enriched	Detected in some	4	Cardiomyocytes: 755.0	Group enriched	Detected in some	6	breast cancer: 1.5;head and neck cancer: 1.4;prostate cancer: 0.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Sarcoma: 2.8	Heart muscle - Cardiomyocytes, Lung - Fibroblast_1, Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA055192, HPA057142	Enhanced									Cluster 17: Basophils - Unknown function	Cluster 38: Heart - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 77: Cardiomyocytes - Muscle contraction			HPA055192: AB_2682732, HPA057142: AB_2683348	unprognostic (2.75e-1)	unprognostic (1.58e-1)	unprognostic (1.20e-3)	unprognostic (3.65e-3)	unprognostic (1.27e-1)	unprognostic (1.05e-1)	unprognostic (1.33e-1)	unprognostic (4.54e-2)	unprognostic (3.30e-1)	unprognostic (2.49e-2)	unprognostic (4.50e-2)	unprognostic (2.32e-1)	unprognostic (7.44e-4)	unprognostic (1.09e-1)	unprognostic (1.01e-1)	unprognostic (1.72e-2)	unprognostic (1.34e-1)	Cardiomyocytes
RBPMS2		ENSG00000166831	RNA binding protein, mRNA processing factor 2	Q6ZRY4	15	64739891-64775589	Predicted intracellular proteins		Developmental protein, RNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		heart muscle: 300.8;intestine: 147.2	Cell type enriched	Detected in many	4	Cardiomyocytes: 189.4	Cancer enriched	Detected in all	4	testis cancer: 37.2	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	4	Rhabdoid: 24.8;testis cancer: 86.5	Colon - Smooth muscle cells, Prostate - Smooth muscle cells, Skeletal muscle - Smooth muscle cells, Testis - Spermatogonia	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 21: B-cells - Adaptive immune response	Cluster 46: Fibroblasts - ECM organization	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 72: Smooth muscle cells - ECM organization				unprognostic (1.68e-1)	unprognostic (2.29e-1)	unprognostic (1.07e-2)	unprognostic (6.79e-2)	unprognostic (1.08e-1)	unprognostic (1.51e-1)	unprognostic (1.61e-1)	unprognostic (4.51e-2)	unprognostic (6.41e-2)	unprognostic (5.86e-2)	unprognostic (2.21e-2)	unprognostic (4.47e-2)	prognostic favorable (1.48e-4)	unprognostic (2.05e-2)	unprognostic (1.12e-1)	unprognostic (1.23e-1)	unprognostic (4.68e-3)	Cardiomyocytes
MYOZ2	C4orf5, CS-1, FATZ-2	ENSG00000172399	Myozenin 2	Q9NPC6	4	119135832-119187789	Disease related genes, Predicted intracellular proteins			Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		heart muscle: 771.4;skeletal muscle: 225.5;tongue: 173.4	Cell type enriched	Detected in some	39	Cardiomyocytes: 3128.7	Cancer enhanced	Detected in some		head and neck cancer: 1.7	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	7	Rhabdoid: 1.2;Sarcoma: 3.4;skin cancer: 3.6;testis cancer: 1.0	Adipose subcutaneous - Smooth muscle cells, Heart muscle - Cardiomyocytes, Lung - Smooth muscle cells, Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Low region specificity	Detected in single			HPA035763, HPA035764	Enhanced		Approved	Nucleoplasm,Cytosol							Cluster 38: Heart - Muscle contraction	Cluster 33: Skin cancer - Membrane components	Cluster 77: Cardiomyocytes - Muscle contraction	Nucleoplasm, Cytosol		HPA035763: AB_2674770, HPA035764: AB_10696509	unprognostic (2.53e-1)	unprognostic (9.20e-2)	unprognostic (6.94e-2)	unprognostic (2.14e-1)	unprognostic (2.57e-1)	unprognostic (2.34e-2)	unprognostic (5.71e-1)	unprognostic (2.18e-1)	unprognostic (4.77e-2)	unprognostic (4.04e-1)	unprognostic (8.25e-2)	unprognostic (5.07e-2)	unprognostic (6.19e-7)	unprognostic (6.66e-4)	unprognostic (2.43e-1)	unprognostic (3.06e-1)	unprognostic (2.83e-2)	Cardiomyocytes
NPPA	ANP, PND	ENSG00000175206	Natriuretic peptide A	P01160	1	11845709-11848345	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins		Hormone, Vasoactive, Vasodilator	Atrial fibrillation, Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	873	heart muscle: 60060.6	Cell type enriched	Detected in some	41	Cardiomyocytes: 18703.1	Cancer enriched	Detected in some	9	glioma: 7.2	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	4	lung cancer: 7.4		Region enriched	Detected in some	7	olfactory bulb: 22.8	Low region specificity	Detected in all			HPA058269, HPA064007	Enhanced				Secreted to blood				1200000		Cluster 44: Heart - Cardiac muscle contraction	Cluster 41: Non-specific - Cilium assembly	Cluster 77: Cardiomyocytes - Muscle contraction			HPA058269: AB_2683660, HPA064007: 	unprognostic (1.27e-3)	unprognostic (3.12e-2)	unprognostic (2.15e-1)	unprognostic (1.30e-1)	unprognostic (1.94e-1)	unprognostic (1.95e-1)	unprognostic (2.02e-1)	unprognostic (2.01e-1)	unprognostic (1.48e-1)	unprognostic (3.25e-2)	unprognostic (9.72e-3)	unprognostic (2.21e-1)	unprognostic (5.93e-4)	unprognostic (2.31e-1)	unprognostic (1.59e-1)	unprognostic (1.20e-1)	unprognostic (6.70e-2)	Cardiomyocytes
NKX2-5	CSX, CSX1, NKX2.5, NKX2E, NKX4-1	ENSG00000183072	NK2 homeobox 5	P52952	5	173232109-173235311	Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors		Developmental protein, DNA-binding	Atrial septal defect, Congenital hypothyroidism, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	heart muscle: 229.0	Cell type enriched	Detected in some	23	Cardiomyocytes: 36.3	Cancer enhanced	Detected in many		glioma: 3.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Sarcoma: 20.1	Heart muscle - Cardiomyocytes	Not detected	Not detected			Not detected	Not detected			HPA065034			Approved	Nucleoplasm,Cytosol							Cluster 44: Heart - Cardiac muscle contraction	Cluster 27: TE 441.T - Unknown function	Cluster 77: Cardiomyocytes - Muscle contraction	Nucleoplasm	Cytosol	HPA065034: AB_2685409	unprognostic (3.81e-1)	unprognostic (8.53e-2)		unprognostic (2.62e-2)	unprognostic (9.57e-3)	unprognostic (3.22e-3)		unprognostic (6.63e-2)	unprognostic (1.57e-1)	unprognostic (2.72e-1)	unprognostic (2.31e-1)			unprognostic (5.80e-2)	unprognostic (2.19e-1)		unprognostic (1.77e-2)	Cardiomyocytes
NDUFA12	B17.2, DAP13	ENSG00000184752	NADH:ubiquinone oxidoreductase subunit A12	Q9UI09	12	94897055-95003748	Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins	Electron transport, Respiratory chain, Transport		Disease variant, Primary mitochondrial disease	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		skeletal muscle: 558.6;tongue: 563.1	Cell type enriched	Detected in all	4	Cardiomyocytes: 2532.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA039903	Supported		Supported	Mitochondria,Cytosol						Cluster 12: Non-specific - Basic cellular processes	Cluster 39: Non-specific - Mitochondria	Cluster 45: Non-specific - Cell proliferation	Cluster 77: Cardiomyocytes - Muscle contraction	Mitochondria	Cytosol	HPA039903: AB_10795516	unprognostic (2.76e-1)	unprognostic (5.32e-3)	unprognostic (1.17e-1)	unprognostic (2.56e-2)	unprognostic (2.85e-1)	unprognostic (4.03e-2)	unprognostic (3.05e-2)	unprognostic (6.68e-2)	unprognostic (1.67e-1)	unprognostic (2.47e-2)	unprognostic (1.89e-1)	unprognostic (1.64e-1)	unprognostic (3.13e-3)	unprognostic (2.32e-1)	unprognostic (1.65e-1)	unprognostic (6.13e-2)	unprognostic (3.27e-2)	Cardiomyocytes
SBK2	SGK069	ENSG00000187550	SH3 domain binding kinase family member 2	P0C263	19	55528611-55537133	Enzymes, Predicted membrane proteins		Kinase, Serine/threonine-protein kinase, Transferase		Evidence at protein level	Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in some	28	heart muscle: 87.2;tongue: 28.8	Cell type enriched	Detected in some	4	Cardiomyocytes: 23.3	Cancer enhanced	Detected in some		ovarian cancer: 1.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Sarcoma: 11.4	Adipose visceral - Mesothelial cells, Heart muscle - Cardiomyocytes, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA030631	Enhanced									Cluster 1: Neutrophils - Mixed function	Cluster 38: Heart - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 77: Cardiomyocytes - Muscle contraction			HPA030631: AB_10602088	unprognostic (1.33e-1)			unprognostic (1.85e-3)	unprognostic (4.57e-1)	unprognostic (3.49e-1)				unprognostic (5.43e-3)	unprognostic (4.18e-3)		unprognostic (2.08e-1)	unprognostic (6.58e-2)	unprognostic (1.05e-1)			Cardiomyocytes
FITM2	C20orf142, dJ881L22.2, FIT2	ENSG00000197296	Fat storage inducing transmembrane protein 2	Q8N6M3	20	44302840-44311202	Disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters	Lipid metabolism	Hydrolase	Deafness, Disease variant, Dystonia, Intellectual disability	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	4	heart muscle: 67.4	Cell type enriched	Detected in many	10	Cardiomyocytes: 161.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Skin - Sebaceous gland cells, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 32: T-cells - Unknown function	Cluster 44: Heart - Cardiac muscle contraction	Cluster 37: Ovarian cancer RMG-I - Cellular stress response	Cluster 77: Cardiomyocytes - Muscle contraction				unprognostic (2.92e-2)	unprognostic (7.61e-2)	unprognostic (2.27e-2)	unprognostic (2.10e-3)	unprognostic (1.02e-1)	unprognostic (3.57e-3)	unprognostic (1.63e-2)	unprognostic (3.90e-2)	unprognostic (8.43e-2)	unprognostic (5.19e-2)	unprognostic (6.56e-3)	unprognostic (1.19e-1)	prognostic favorable (8.98e-12)	unprognostic (2.07e-1)	unprognostic (2.54e-1)	unprognostic (3.38e-3)	unprognostic (2.49e-3)	Cardiomyocytes
MYH6		ENSG00000197616	Myosin heavy chain 6	P13533	14	23381982-23408273	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Actin-binding, Calmodulin-binding, Motor protein, Muscle protein, Myosin	Atrial septal defect, Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	54	heart muscle: 2882.7	Cell type enriched	Detected in some	46	Cardiomyocytes: 6689.4	Cancer enriched	Detected in single	5	testis cancer: 1.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Low region specificity	Detected in many			HPA001239, HPA001349, CAB075723, CAB075724, CAB075725	Enhanced		Uncertain	Focal adhesion sites					25000000		Cluster 44: Heart - Cardiac muscle contraction	Cluster 47: Retina - Visual perception	Cluster 77: Cardiomyocytes - Muscle contraction	Focal adhesion sites		CAB075723: AB_2665728, CAB075724: AB_2665729, CAB075725: AB_2665730, HPA001239: AB_1079438, HPA001349: AB_1079437	unprognostic (2.09e-2)	unprognostic (8.53e-4)		unprognostic (1.80e-2)	unprognostic (2.99e-1)	unprognostic (1.66e-1)		unprognostic (2.09e-1)	unprognostic (1.66e-1)	unprognostic (5.73e-2)	unprognostic (1.44e-2)	unprognostic (5.34e-3)		unprognostic (6.90e-2)	unprognostic (1.42e-1)	unprognostic (1.85e-1)	unprognostic (1.22e-2)	Cardiomyocytes
MYL4	ALC1, AMLC, GT1, PRO1957	ENSG00000198336	Myosin light chain 4	P12829	17	47200446-47223679	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins		Motor protein, Muscle protein, Myosin	Atrial fibrillation, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	47	heart muscle: 6347.0	Cell type enriched	Detected in many	4	Cardiomyocytes: 2143.5	Cancer enriched	Detected in some	5	thyroid cancer: 11.7	Not detected	Not detected			Immune cell enriched	Detected in single	9	plasmacytoid DC: 1.8	Lineage enriched	Detected in single	9	dendritic cells: 1.8	Group enriched	Detected in some	22	Leukemia: 69.9;Sarcoma: 44.2;testis cancer: 24.3	Heart muscle - Cardiomyocytes	Group enriched	Detected in all	6	amygdala: 25.8;cerebral cortex: 88.4;hippocampal formation: 25.2;white matter: 50.9	Not detected	Not detected			HPA046859, HPA051884, HPA063034	Enhanced		Approved	Plasma membrane					3100000	Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 44: Heart - Cardiac muscle contraction	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 77: Cardiomyocytes - Muscle contraction	Plasma membrane		HPA046859: AB_2679842, HPA051884: AB_2681651, HPA063034: AB_2684927	unprognostic (2.43e-2)	unprognostic (9.57e-2)	unprognostic (2.25e-1)	unprognostic (5.51e-2)	unprognostic (2.33e-1)	unprognostic (4.12e-3)	unprognostic (5.06e-3)	unprognostic (1.34e-1)	unprognostic (1.13e-1)	unprognostic (6.52e-2)	unprognostic (2.10e-2)	unprognostic (7.37e-2)	unprognostic (1.00e-6)	unprognostic (1.92e-4)	unprognostic (2.54e-1)	unprognostic (6.51e-3)	unprognostic (1.50e-1)	Cardiomyocytes
PLN	CMD1P, PLB	ENSG00000198523	Phospholamban	P26678	6	118548296-118561716	Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters			Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	heart muscle: 1563.4;skeletal muscle: 507.3	Cell type enriched	Detected in some	15	Cardiomyocytes: 4191.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	5	skin cancer: 4.4	Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Colon - Smooth muscle cells, Heart muscle - Cardiomyocytes, Lung - Smooth muscle cells, Prostate - Smooth muscle cells, Skeletal muscle - Skeletal myocytes, Thyroid - Smooth muscle cells	Low region specificity	Detected in many							CAB005597, HPA026900	Enhanced										Cluster 38: Heart - Muscle contraction	Cluster 33: Skin cancer - Membrane components	Cluster 77: Cardiomyocytes - Muscle contraction			CAB005597: AB_2252716, HPA026900: AB_1855314	unprognostic (2.49e-1)	unprognostic (5.67e-2)	unprognostic (1.96e-3)	unprognostic (4.81e-2)	unprognostic (1.20e-1)	unprognostic (5.54e-2)	unprognostic (2.35e-3)	unprognostic (4.66e-2)	unprognostic (3.97e-1)	unprognostic (8.98e-2)	unprognostic (8.98e-2)	unprognostic (3.28e-1)	prognostic unfavorable (4.11e-4)	unprognostic (2.98e-3)	unprognostic (1.80e-1)	unprognostic (2.11e-1)	prognostic unfavorable (5.59e-4)	Cardiomyocytes
MT-ND6	MTND6, NAD6, ND6	ENSG00000198695	Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6	P03923	MT	14149-14673	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins	Electron transport, Respiratory chain, Transport	Translocase	Disease variant, Dystonia, Leber hereditary optic neuropathy, Leigh syndrome, MELAS syndrome, Primary mitochondrial disease	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		heart muscle: 35802.7;skeletal muscle: 57879.2	Cell type enriched	Detected in many	9	Cardiomyocytes: 12019.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Lung - Alveolar cells type 2	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 41: Basophils - Cellular respiration	Cluster 39: Non-specific - Mitochondria	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 77: Cardiomyocytes - Muscle contraction				unprognostic (1.96e-1)	unprognostic (3.27e-1)	unprognostic (2.28e-1)	unprognostic (1.13e-1)	unprognostic (2.21e-1)	unprognostic (1.22e-2)	unprognostic (1.03e-3)	unprognostic (6.02e-3)	unprognostic (1.68e-2)	unprognostic (1.48e-1)	unprognostic (6.06e-3)	unprognostic (2.91e-1)	prognostic favorable (8.91e-6)	unprognostic (3.64e-2)	unprognostic (1.42e-2)	unprognostic (1.15e-2)	unprognostic (2.92e-2)	Cardiomyocytes
