Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
PRR5L	FLJ14213, PROTOR-2	ENSG00000135362	Proline rich 5 like	Q6MZQ0	11	36296288-36465204	Predicted intracellular proteins		Signal transduction inhibitor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 46.9;intestine: 34.7;lymphoid tissue: 36.4	Cell type enriched	Detected in many	5	Oligodendrocytes: 285.1	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in many			Heart muscle - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA070174			Approved	Cytokinetic bridge,Cytosol		Yes	No			Cluster 38: Basophils - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytokinetic bridge, Cytosol		HPA070174: AB_2686231	unprognostic (6.76e-2)	unprognostic (1.61e-1)	unprognostic (3.48e-2)	prognostic favorable (7.30e-5)	unprognostic (2.34e-2)	unprognostic (1.21e-1)	unprognostic (1.63e-1)	unprognostic (7.45e-2)	unprognostic (3.61e-1)	unprognostic (1.46e-2)	unprognostic (3.03e-3)	unprognostic (2.12e-1)	prognostic unfavorable (7.71e-8)	prognostic unfavorable (4.86e-4)	unprognostic (1.66e-1)	unprognostic (1.44e-1)	unprognostic (2.98e-2)	Oligodendrocytes
DOCK10	KIAA0694, ZIZ3	ENSG00000135905	Dedicator of cytokinesis 10	Q96BY6	2	224765090-225042468	Plasma proteins, Predicted intracellular proteins		Guanine-nucleotide releasing factor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 83.1;lymphoid tissue: 32.1	Cell type enriched	Detected in many	4	Oligodendrocytes: 1704.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in many			Lung - T-cells, Thyroid - T-cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA058106	Enhanced	Supported	Supported	Nucleoplasm,Cytosol						Cluster 27: Non-specific - Gene expression	Cluster 32: Brain & Lymphoid tissue - Unknown function	Cluster 50: L-1236 & L-428 - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Cytosol		HPA058106: AB_2683606	unprognostic (6.95e-2)	unprognostic (1.41e-2)	unprognostic (1.05e-2)	unprognostic (2.03e-2)	unprognostic (1.14e-1)	unprognostic (1.55e-3)	unprognostic (1.19e-1)	unprognostic (6.92e-2)	unprognostic (3.44e-2)	unprognostic (3.80e-1)	unprognostic (3.22e-3)	unprognostic (3.39e-1)	unprognostic (1.24e-2)	unprognostic (1.01e-1)	unprognostic (2.99e-2)	unprognostic (2.54e-1)	unprognostic (7.72e-2)	Oligodendrocytes
ERMN	ERMIN, JN, KIAA1189	ENSG00000136541	Ermin	Q8TAM6	2	157318631-157327713	Predicted intracellular proteins		Actin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	17	brain: 498.6;choroid plexus: 136.2	Cell type enriched	Detected in some	30	Oligodendrocytes: 274.6	Cancer enriched	Detected in some	4	glioma: 9.9	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	Leukemia: 2.0;lymphoma: 4.0;Myeloma: 6.8		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA038295, HPA038296	Enhanced		Approved	Plasma membrane,Cytosol						Cluster 33: Neutrophils - Chromatin organization	Cluster 70: Brain - Nervous system development	Cluster 44: Myeloma - Humoral immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane	Cytosol	HPA038295: AB_10805353, HPA038296: AB_10796217	unprognostic (7.89e-2)	unprognostic (9.06e-3)	unprognostic (2.71e-2)	prognostic favorable (6.93e-6)	unprognostic (1.06e-1)	unprognostic (2.02e-2)	unprognostic (9.14e-2)	unprognostic (1.79e-1)	unprognostic (4.57e-2)	unprognostic (4.40e-2)	unprognostic (1.07e-1)	unprognostic (5.49e-2)	unprognostic (1.46e-3)	unprognostic (2.84e-2)	unprognostic (7.96e-2)	unprognostic (9.97e-3)	unprognostic (5.76e-2)	Oligodendrocytes
ZNF189		ENSG00000136870	Zinc finger protein 189	O75820	9	101398873-101410660	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		epididymis: 86.0	Cell type enriched	Detected in many	4	Oligodendrocytes: 118.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA034814	Uncertain		Approved	Intermediate filaments						Cluster 52: Eosinophils - Transcription	Cluster 68: Epididymis - Unknown function	Cluster 55: Non-specific - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Intermediate filaments		HPA034814: AB_10601030	unprognostic (3.87e-2)	unprognostic (3.47e-1)	unprognostic (5.30e-2)	unprognostic (2.75e-1)	unprognostic (6.45e-2)	unprognostic (1.42e-1)	unprognostic (1.26e-2)	unprognostic (3.59e-3)	unprognostic (1.70e-2)	unprognostic (1.15e-1)	unprognostic (1.38e-1)	unprognostic (1.10e-1)	prognostic favorable (5.32e-4)	unprognostic (3.31e-1)	unprognostic (4.58e-1)	unprognostic (1.86e-2)	unprognostic (6.57e-2)	Oligodendrocytes
ENPP2	ATX, PD-IALPHA, PDNP2	ENSG00000136960	Ectonucleotide pyrophosphatase/phosphodiesterase 2	Q13822	8	119557086-119673453	Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Chemotaxis, Lipid degradation, Lipid metabolism	Hydrolase	Cancer-related genes, Obesity	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 383.3;choroid plexus: 753.4	Cell type enriched	Detected in many	4	Oligodendrocytes: 983.3	Cancer enhanced	Detected in all		renal cancer: 46.7	Low region specificity	Detected in all			Immune cell enriched	Detected in many	6	basophil: 53.8	Lineage enriched	Detected in many	8	granulocytes: 53.8	Cancer enhanced	Detected in many		Neuroblastoma: 83.4	Breast - Endothelial cells, Skeletal muscle - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA023700, HPA053652	Approved		Approved	Nucleoplasm,Golgi apparatus,Actin filaments	Secreted to blood				1200000000	Cluster 46: Basophils - DNA binding	Cluster 88: Choroid plexus - Transmembrane transport	Cluster 59: Fibroblasts - Metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Golgi apparatus	Actin filaments	HPA023700: AB_1848170, HPA053652: AB_2682218	unprognostic (1.17e-2)	unprognostic (6.29e-2)	unprognostic (3.63e-2)	unprognostic (3.93e-2)	unprognostic (1.23e-1)	unprognostic (1.37e-1)	unprognostic (9.70e-3)	unprognostic (7.14e-2)	unprognostic (1.29e-1)	unprognostic (1.26e-1)	prognostic favorable (2.07e-5)	unprognostic (5.54e-2)	unprognostic (3.14e-1)	unprognostic (2.37e-1)	unprognostic (5.18e-2)	unprognostic (2.37e-2)	unprognostic (1.50e-1)	Oligodendrocytes
TJAP1	PILT, TJP4	ENSG00000137221	Tight junction associated protein 1	Q5JTD0	6	43477523-43506556	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	5	Oligodendrocytes: 110.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030164, HPA030165, HPA030166	Supported		Enhanced	Golgi apparatus						Cluster 46: Basophils - DNA binding	Cluster 35: Non-specific - Unknown function	Cluster 15: Non-specific - Protein binding	Cluster 8: Oligodendrocytes - Myelin sheath organization	Golgi apparatus		HPA030164: AB_10599849, HPA030165: AB_2673350, HPA030166: AB_10601858	unprognostic (5.05e-3)	unprognostic (2.82e-2)	unprognostic (6.89e-3)	unprognostic (1.03e-3)	unprognostic (3.09e-2)	unprognostic (4.50e-3)	prognostic unfavorable (9.02e-6)	unprognostic (4.27e-2)	unprognostic (4.76e-2)	unprognostic (1.43e-1)	unprognostic (5.53e-3)	unprognostic (1.61e-3)	prognostic unfavorable (1.13e-4)	unprognostic (2.29e-1)	unprognostic (2.95e-1)	unprognostic (5.15e-3)	unprognostic (7.51e-3)	Oligodendrocytes
TTLL7	FLJ23033	ENSG00000137941	Tubulin tyrosine ligase like 7	Q6ZT98	1	83865024-83999150	Predicted intracellular proteins	Differentiation, Neurogenesis	Developmental protein, Ligase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	7	brain: 57.1	Cell type enriched	Detected in many	5	Oligodendrocytes: 1471.3	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Heart muscle - Smooth muscle cells, Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA052249	Approved									Cluster 10: Basophils - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 42: Sarcoma - Muscle contraction	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA052249: AB_2681773	unprognostic (9.68e-2)	unprognostic (3.78e-1)	unprognostic (3.15e-1)	unprognostic (2.82e-2)	unprognostic (6.56e-2)	unprognostic (1.30e-1)	unprognostic (1.25e-3)	unprognostic (1.95e-1)	unprognostic (3.06e-1)	unprognostic (3.63e-2)	unprognostic (7.93e-4)	unprognostic (4.34e-1)	unprognostic (1.84e-3)	unprognostic (3.32e-1)	unprognostic (2.67e-2)	unprognostic (3.77e-3)	unprognostic (1.04e-3)	Oligodendrocytes
SLAIN1	C13orf32, FLJ30046	ENSG00000139737	SLAIN motif family member 1	Q8ND83	13	77697687-77764242	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	7	brain: 412.9	Cell type enriched	Detected in many	5	Oligodendrocytes: 1021.3	Cancer enhanced	Detected in many		glioma: 25.1	Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in single			Cancer enhanced	Detected in many		Bone cancer: 60.3;Myeloma: 59.3	Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Mesothelial cells, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 35: T-regs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 14: Bone cancer - Transcription	Cluster 8: Oligodendrocytes - Myelin sheath organization				unprognostic (8.76e-5)	unprognostic (1.78e-2)	unprognostic (3.11e-1)	unprognostic (3.25e-3)	unprognostic (1.60e-1)	unprognostic (3.78e-2)	unprognostic (2.13e-1)	unprognostic (1.39e-2)	unprognostic (6.20e-2)	prognostic favorable (9.07e-4)	unprognostic (4.80e-3)	unprognostic (3.83e-3)	unprognostic (2.16e-2)	unprognostic (4.53e-2)	unprognostic (1.37e-1)	unprognostic (3.34e-1)	unprognostic (1.97e-2)	Oligodendrocytes
DOCK5	FLJ21034	ENSG00000147459	Dedicator of cytokinesis 5	Q9H7D0	8	25184689-25418082	Predicted intracellular proteins		Guanine-nucleotide releasing factor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 86.0	Cell type enriched	Detected in many	5	Oligodendrocytes: 745.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in many		neutrophil: 30.7	Lineage enriched	Detected in many	4	granulocytes: 30.7	Low cancer specificity	Detected in all			Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA017719, HPA056837	Approved		Enhanced	Cytosol		No	No			Cluster 50: Neutrophils - Cellular senescence	Cluster 70: Brain - Nervous system development	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytosol		HPA017719: AB_1847820, HPA056837: AB_2683253	unprognostic (2.16e-1)	unprognostic (3.55e-3)	unprognostic (1.25e-2)	prognostic favorable (1.91e-4)	unprognostic (8.44e-2)	unprognostic (1.24e-1)	unprognostic (2.61e-2)	unprognostic (2.88e-2)	unprognostic (1.69e-2)	unprognostic (4.21e-2)	unprognostic (4.18e-3)	unprognostic (3.00e-1)	prognostic unfavorable (1.18e-6)	unprognostic (2.81e-1)	unprognostic (3.07e-1)	unprognostic (1.30e-2)	unprognostic (2.25e-1)	Oligodendrocytes
ST18	KIAA0535, NZF-3, NZF3, ZC2H2C3, ZC2HC10, ZNF387	ENSG00000147488	ST18 C2H2C-type zinc finger transcription factor	O60284	8	52110839-52460959	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding, Repressor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	10	brain: 82.1	Cell type enriched	Detected in some	43	Oligodendrocytes: 3828.2	Cancer enhanced	Detected in single		pancreatic cancer: 0.5	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		lung cancer: 6.8	Colon - Colon enteroendocrine cells, Kidney - Proximal tubular cells, Pancreas - Alpha cells, Pancreas - Beta cells, Stomach - Gastric enteroendocrine cells, Thyroid - Parafollicular cells	Region enhanced	Detected in all		cerebellum: 40.2	Low region specificity	Detected in all			HPA044919	Uncertain										Cluster 70: Brain - Nervous system development	Cluster 41: Non-specific - Cilium assembly	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA044919: AB_10959756	unprognostic (3.66e-1)	unprognostic (4.34e-2)	unprognostic (7.47e-2)	unprognostic (2.04e-2)	unprognostic (2.78e-1)	unprognostic (2.42e-2)	unprognostic (1.22e-1)	unprognostic (7.11e-2)	unprognostic (2.12e-1)	unprognostic (1.58e-1)	unprognostic (1.55e-3)	unprognostic (2.82e-1)	unprognostic (2.53e-5)	unprognostic (3.29e-1)	unprognostic (1.35e-1)	unprognostic (9.34e-2)	unprognostic (9.84e-3)	Oligodendrocytes
FAM13C	FAM13C1	ENSG00000148541	Family with sequence similarity 13 member C	Q8NE31	10	59246130-59363181	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 68.0	Cell type enriched	Detected in many	6	Oligodendrocytes: 450.4	Cancer enhanced	Detected in some		prostate cancer: 3.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Neuroblastoma: 6.9;Rhabdoid: 11.7	Liver - Hepatic stellate cells, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA037888	Approved		Approved	Nucleoplasm,Cytosol							Cluster 70: Brain - Nervous system development	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Cytosol		HPA037888: AB_10962981	unprognostic (3.68e-1)	unprognostic (6.10e-2)	unprognostic (2.46e-1)	unprognostic (6.69e-5)	unprognostic (8.54e-2)	unprognostic (4.56e-2)	unprognostic (3.30e-2)	unprognostic (1.06e-2)	unprognostic (6.77e-2)	unprognostic (1.32e-1)	unprognostic (1.00e-3)	unprognostic (3.27e-1)	unprognostic (4.51e-6)	unprognostic (1.02e-2)	unprognostic (1.42e-1)	unprognostic (1.94e-3)	unprognostic (4.66e-3)	Oligodendrocytes
FAM124A	FLJ30707	ENSG00000150510	Family with sequence similarity 124 member A	Q86V42	13	51222334-51284239	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	brain: 59.1;choroid plexus: 26.7;retina: 25.7	Cell type enriched	Detected in many	5	Oligodendrocytes: 219.8	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Neuroblastoma: 6.2	Breast - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA048182	Uncertain		Approved	Nucleoplasm,Cytosol						Cluster 42: Non-specific - Transcription	Cluster 77: Retina - Visual perception	Cluster 6: BEWO - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm	Cytosol	HPA048182: AB_2680301	unprognostic (3.94e-3)	unprognostic (8.76e-2)	unprognostic (8.05e-2)	unprognostic (1.05e-2)	unprognostic (3.34e-1)	unprognostic (8.37e-2)	unprognostic (2.59e-2)	unprognostic (2.08e-3)	unprognostic (1.52e-1)	unprognostic (1.14e-1)	unprognostic (2.43e-2)	unprognostic (2.03e-1)	unprognostic (1.24e-1)	unprognostic (7.38e-3)	unprognostic (4.51e-2)	unprognostic (4.54e-3)	unprognostic (1.05e-2)	Oligodendrocytes
CNDP1	CN1, CPGL2, HsT2308, MGC10825	ENSG00000150656	Carnosine dipeptidase 1	Q96KN2	18	74534500-74587212	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins		Carboxypeptidase, Hydrolase, Metalloprotease, Protease		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	brain: 85.6	Cell type enriched	Detected in some	11	Oligodendrocytes: 341.4	Cancer enhanced	Detected in some		glioma: 4.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		skin cancer: 1.1	Kidney - Proximal tubular cells, Liver - Hepatocytes, Skin - Sebaceous gland cells	Not detected	Not detected			Low region specificity	Detected in all			HPA008933, HPA073283	Enhanced				Secreted to blood				2100000000		Cluster 70: Brain - Nervous system development	Cluster 16: Skin cancer - Melanocyte processes	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA008933: AB_1847033, HPA073283: 	unprognostic (7.43e-3)	unprognostic (6.00e-2)	unprognostic (8.55e-3)	unprognostic (3.93e-1)	unprognostic (1.32e-1)	unprognostic (2.17e-2)	unprognostic (8.04e-3)	unprognostic (1.12e-2)	unprognostic (2.81e-1)	unprognostic (1.16e-1)	unprognostic (1.16e-1)	unprognostic (1.66e-1)	unprognostic (6.90e-3)	unprognostic (1.14e-1)	unprognostic (3.30e-2)	unprognostic (1.33e-1)	unprognostic (1.28e-1)	Oligodendrocytes
PIP4K2A	PIP5K2A, PIP5KIIA, PIP5KIIalpha	ENSG00000150867	Phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	P48426	10	22534854-22714578	Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Lipid metabolism	Kinase, Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	6	brain: 498.1	Cell type enriched	Detected in many	5	Oligodendrocytes: 1496.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA065440, HPA068771	Supported		Approved	Golgi apparatus,Plasma membrane,Cytosol					4900000	Cluster 36: GdT-cells - Adaptive immune response	Cluster 70: Brain - Nervous system development	Cluster 64: Lymphoma - Humoral immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Golgi apparatus	Plasma membrane, Cytosol	HPA065440: AB_2685490, HPA068771: AB_2686030	unprognostic (1.11e-1)	unprognostic (2.71e-3)	unprognostic (1.57e-3)	unprognostic (4.20e-3)	unprognostic (1.55e-1)	unprognostic (8.80e-3)	unprognostic (1.56e-3)	unprognostic (7.32e-2)	unprognostic (1.68e-1)	unprognostic (7.08e-2)	unprognostic (1.29e-1)	unprognostic (1.21e-1)	prognostic unfavorable (1.46e-4)	unprognostic (1.52e-3)	unprognostic (2.51e-1)	unprognostic (1.38e-1)	unprognostic (7.92e-3)	Oligodendrocytes
C10orf90	bA422P15.2, FATS, FLJ32938	ENSG00000154493	Chromosome 10 open reading frame 90	Q96M02	10	126424997-126798708	Predicted intracellular proteins	Ubl conjugation pathway	Transferase	Tumor suppressor	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	10	brain: 112.1	Cell type enriched	Detected in some	4	Oligodendrocytes: 773.5	Cancer enriched	Detected in some	5	melanoma: 4.7	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	12	skin cancer: 45.2	Adipose visceral - Adipocytes (Visceral), Skin - Eccrine sweat gland cells, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA038648, HPA075229	Approved		Approved	Nucleoplasm,Plasma membrane,Cytosol						Cluster 16: MAIT-cells - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 16: Skin cancer - Melanocyte processes	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane, Cytosol	Nucleoplasm	HPA038648: AB_10672721, HPA075229: 	unprognostic (1.21e-2)	unprognostic (3.34e-1)	unprognostic (7.50e-2)	unprognostic (2.05e-2)	unprognostic (1.66e-1)	unprognostic (9.30e-2)	unprognostic (1.98e-3)	unprognostic (5.06e-2)	unprognostic (9.34e-3)	unprognostic (3.73e-2)	unprognostic (9.52e-2)	unprognostic (1.22e-1)	unprognostic (5.06e-11)	unprognostic (2.69e-3)	unprognostic (9.91e-3)	unprognostic (1.26e-1)	unprognostic (2.88e-1)	Oligodendrocytes
PDE1C	Hcam3	ENSG00000154678	Phosphodiesterase 1C	Q14123	7	31751179-32428131	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins		Calmodulin-binding, Hydrolase	Deafness, Disease variant, Non-syndromic deafness	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	brain: 68.9;heart muscle: 58.5	Cell type enriched	Detected in many	5	Oligodendrocytes: 1011.4	Cancer enhanced	Detected in some		glioma: 1.7	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Brain cancer: 48.0	Breast - Breast myoepithelial cells, Heart muscle - Cardiomyocytes, Kidney - Intercalated cells, Prostate - Fibroblasts, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA052375			Approved	Nucleoplasm							Cluster 44: Heart - Cardiac muscle contraction	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm		HPA052375: AB_2681802	unprognostic (1.29e-2)	unprognostic (2.20e-5)	unprognostic (1.68e-2)	unprognostic (1.20e-3)	unprognostic (2.29e-1)	unprognostic (5.65e-2)	unprognostic (4.06e-3)	unprognostic (2.75e-1)	unprognostic (6.79e-3)	unprognostic (6.49e-2)	unprognostic (3.88e-5)	unprognostic (7.03e-2)	unprognostic (3.09e-3)	unprognostic (5.76e-2)	unprognostic (5.80e-2)	unprognostic (1.49e-1)	unprognostic (1.06e-3)	Oligodendrocytes
PIEZO2	C18orf30, C18orf58, FAM38B, FAM38B2, FLJ23144, FLJ23403, FLJ34907, HsT748, HsT771	ENSG00000154864	Piezo type mechanosensitive ion channel component 2	Q9H5I5	18	10666483-11149569	Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Ion transport, Sensory transduction, Transport	Ion channel	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	9	brain: 58.3	Cell type enriched	Detected in some	6	Oligodendrocytes: 377.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Breast - Fibroblasts, Colon - Enteric glia cells, Testis - Early spermatids, Testis - Late spermatids, Thyroid - Fibroblasts	Not detected	Not detected			Low region specificity	Detected in some			HPA015986, HPA031974, HPA040616	Approved		Approved	Plasma membrane,Cytosol							Cluster 70: Brain - Nervous system development	Cluster 7: Neuronal cell lines - Stereocilium	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane, Cytosol		HPA015986: AB_1848395, HPA031974: AB_10603675, HPA040616: AB_2677043	unprognostic (1.36e-1)	unprognostic (1.92e-1)	unprognostic (9.21e-2)	unprognostic (2.53e-2)	unprognostic (7.84e-2)	unprognostic (3.16e-2)	unprognostic (3.87e-2)	unprognostic (4.34e-3)	unprognostic (6.55e-2)	unprognostic (3.89e-2)	unprognostic (6.06e-2)	unprognostic (2.23e-1)	prognostic unfavorable (9.57e-7)	unprognostic (1.12e-3)	unprognostic (1.09e-1)	unprognostic (9.04e-2)	unprognostic (1.83e-2)	Oligodendrocytes
